year,country_export,country_import,Product,Tonnage,Exporter Footprint (per unit),Importers Footprint (per unit),Actual WF (m3),Water Saved (m3)
2005,Japan,Madagascar,RICE,1096.0,1023.7669233122895,4564.472817577358,1122048.5479502692,3880613.6601145146
2005,Libyan Arab Jamahiriya,Niger,MAIZE,300.0,1151.1234817813768,5319.31048659774,345337.044534413,1250456.101444909
2005,Libyan Arab Jamahiriya,Niger,MILLET,440.0,2389.285714285714,,1051285.7142857143,
2005,Libyan Arab Jamahiriya,Niger,RICE,803.0,0.0,4388.472158178989,0.0,3523943.1430177283
2005,Libyan Arab Jamahiriya,Niger,DRIED FRUITS DATES,30.0,2104.9920696890495,6198.710242531231,63149.76209067149,122811.54518526545
2005,Libyan Arab Jamahiriya,Niger,MISCELLANEOUS,30.0,,,,
2005,Libyan Arab Jamahiriya,Niger,MANIOC,250.0,0.0,457.83030658310554,0.0,114457.57664577638
2005,Norway,Benin,CANNED FISH,260.075,,,,
2005,Switzerland,Romania,DAIRY PRODUCTS,7.0,0.0,3701.0971869189543,0.0,25907.680308432682
2005,United Kingdom,Niger,HARD BISCUITS,50.0,,,,
2005,United States of America,Afghanistan,VEGETABLE OIL,339.49,3196.723790366448,,1085255.7595915056,
2005,United States of America,Angola,CORN-SOYA BLEND,1100.0,1119.2139932688615,,1231135.3925957477,
2005,United States of America,Angola,VEGETABLE OIL,629.996,3196.723790366448,,2013923.2010357007,
2005,United States of America,Angola,PEAS,498.149,1105.0226183501086,,550465.9123084883,
2005,United States of America,Angola,VEGETABLE OIL,920.0,3196.723790366448,,2940985.887137132,
2005,United States of America,Armenia,WHEAT FLOUR,227.9,1984.658988039939,1071.959071118649,452303.7833743021,-208004.311066362
2005,United States of America,Azerbaijan,WHEAT FLOUR,791.2,1984.658988039939,1132.3479485328207,1570262.1913371999,-674348.494458032
2005,United States of America,Bangladesh,WHEAT,8500.0,1961.3412331771283,1360.7953514361636,16671400.48200559,-5104639.994798199
2005,United States of America,Bangladesh,VEGETABLE OIL,340.0,3196.723790366448,,1086886.0887245925,
2005,United States of America,Bangladesh,PEAS,340.0,1105.0226183501086,4403.949159051354,375707.6902390369,1121635.0238384237
2005,United States of America,Benin,RICE,2250.0,1739.8616421225033,2404.895401346096,3914688.6947756326,1496325.9582530838
2005,United States of America,Bolivia,SOYA-FORTIFIED BULGUR WHEAT,170.0,1807.0259951642697,,307194.41917792585,
2005,United States of America,Bolivia,WHEAT FLOUR,1335.0,1984.658988039939,,2649519.7490333184,
2005,United States of America,Bolivia,CORN-SOYA BLEND,368.1,1119.2139932688615,2903.095580339847,411982.67092226795,656646.8122008297
2005,United States of America,Bolivia,WHEAT-SOYA BLEND,218.35,1807.0259951642697,,394564.1260441183,
2005,United States of America,Bolivia,LENTILS,518.52,1781.7565890595265,,923876.4265591457,
2005,United States of America,Bolivia,PEAS,20.0,1105.0226183501086,,22100.452367002174,
2005,United States of America,Burkina Faso,VEGETABLE OIL,310.0,3196.723790366448,,990984.3750135989,
2005,United States of America,Burkina Faso,LENTILS,72.0,1781.7565890595265,,128286.47441228591,
2005,United States of America,Burkina Faso,RICE,1500.0,1739.8616421225033,3587.3145721050264,2609792.463183755,2771179.3949737847
2005,United States of America,Burundi,CORN-SOYA BLEND,513.524,1119.2139932688615,,574743.2466793988,
2005,United States of America,Burundi,PEAS,1789.65,1105.0226183501086,,1977603.728930272,
2005,United States of America,Cambodia,SOYA OIL,1000.0,3196.723790366448,,3196723.790366448,
2005,United States of America,Côte d'Ivoire,MAIZE MEAL,499.525,517.7466065457517,,258627.37363476658,
2005,United States of America,Côte d'Ivoire,CORN-SOYA BLEND,99.874,1119.2139932688615,,111780.37836373427,
2005,United States of America,Côte d'Ivoire,BEANS,98.6,654.4143339759094,769.8025170091147,64525.25333002466,11377.274847074046
2005,United States of America,"Congo, Democratic Republic of the",MAIZE MEAL,4006.475,517.7466065457517,3309.361430095932,2074338.8354603904,11184535.00018321
2005,United States of America,"Congo, Democratic Republic of the",CORN-SOYA BLEND,99.748,1119.2139932688615,3743.8198210622672,111639.3574005824,261799.18211073664
2005,United States of America,"Congo, Democratic Republic of the",VEGETABLE OIL,148.515,3196.723790366448,,474761.433726273,
2005,United States of America,Djibouti,WHEAT FLOUR,635.85,1984.658988039939,,1261945.4175451952,
2005,United States of America,Djibouti,CORN-SOYA BLEND,49.725,1119.2139932688615,2622.306562551339,55652.91581529414,74741.2780075712
2005,United States of America,Djibouti,VEGETABLE OIL,30.003,3196.723790366448,,95911.30388236455,
2005,United States of America,Eritrea,SORGHUM,23300.0,1129.2576549703522,7275.585394848904,26311703.360809207,143209436.33917028
2005,United States of America,Eritrea,VEGETABLE OIL,929.784,3196.723790366448,,2972262.6327020777,
2005,United States of America,Ethiopia,WHEAT,61000.0,1961.3412331771283,4226.952559226829,119641815.22380483,138202290.88903177
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,23760.0,1961.3412331771283,4226.952559226829,46601467.70028857,53830925.106940895
2005,United States of America,Ethiopia,CORN-SOYA BLEND,90.0,1119.2139932688615,4498.175784288136,100729.25939419754,304106.56119173474
2005,United States of America,Ethiopia,VEGETABLE OIL,909.153,3196.723790366448,9211.524549245069,2906311.0241830274,5468374.154336775
2005,United States of America,Ethiopia,PEAS,320.0,1105.0226183501086,4142.505794297581,353607.2378720348,971994.6163031912
2005,United States of America,Ghana,SOYA-FORTIFIED SORGHUM GRITS,1090.0,1390.9842060608817,,1516172.784606361,
2005,United States of America,Ghana,WHEAT-SOYA BLEND,500.0,1807.0259951642697,,903512.9975821349,
2005,United States of America,Ghana,VEGETABLE OIL,130.0,3196.723790366448,,415574.09274763823,
2005,United States of America,Guatemala,CORN-SOYA BLEND,160.0,1119.2139932688615,3077.499483235468,179074.23892301784,313325.678394657
2005,United States of America,Guatemala,VEGETABLE OIL,130.0,3196.723790366448,,415574.09274763823,
2005,United States of America,Guatemala,PINTO BEANS,120.0,1644.186681807485,,197302.4018168982,
2005,United States of America,Guatemala,SOYA OIL,530.0,3196.723790366448,,1694263.6088942175,
2005,United States of America,Haiti,MAIZE MEAL,270.0,517.7466065457517,4458.323986654606,139791.58376735295,1063955.8926293908
2005,United States of America,Haiti,SOYA-FORTIFIED BULGUR WHEAT,2100.0,1807.0259951642697,,3794754.5898449663,
2005,United States of America,Haiti,WHEAT-SOYA BLEND,220.0,1807.0259951642697,,397545.7189361393,
2005,United States of America,Haiti,VEGETABLE OIL,320.0,3196.723790366448,,1022951.6129172634,
2005,United States of America,Haiti,LENTILS,910.0,1781.7565890595265,,1621398.4960441692,
2005,United States of America,Haiti,HARD RED WINTER WHEAT,1600.0,1961.3412331771283,,3138145.9730834053,
2005,United States of America,Honduras,RICE,310.0,1739.8616421225033,3305.758574259671,539357.109057976,485428.048962522
2005,United States of America,Honduras,CORN-SOYA BLEND,200.0,1119.2139932688615,2769.5208332566713,223842.7986537723,330061.36799756193
2005,United States of America,Honduras,BEANS,290.0,654.4143339759094,4255.277683551335,189780.1568530137,1044250.3713768735
2005,United States of America,Honduras,RICE,3000.0,1739.8616421225033,3305.758574259671,5219584.92636751,4697690.796411503
2005,United States of America,Honduras,SOYA BEANS,6800.0,1652.7107571514111,,11238433.148629596,
2005,United States of America,India,VEGETABLE OIL,3240.0,3196.723790366448,8249.1399248777,10357385.080787292,16369828.275816455
2005,United States of America,Indonesia,SOYA-FORTIFIED MAIZE MEAL,1420.0,1085.2286818485813,2694.0604968676703,1541024.7282249855,2284541.1773271062
2005,United States of America,Indonesia,VEGETABLE OIL,380.0,3196.723790366448,8022.543145956447,1214755.0403392504,1833811.3551241995
2005,United States of America,Indonesia,LENTILS,290.0,1781.7565890595265,,516709.4108272627,
2005,United States of America,Indonesia,PEAS,200.0,1105.0226183501086,,221004.5236700217,
2005,United States of America,Iraq,WHEAT FLOUR,866.75,1984.658988039939,5957.506487579069,1720203.177883617,3443465.5702255405
2005,United States of America,Kenya,SORGHUM,5000.0,1129.2576549703522,,5646288.274851761,
2005,United States of America,Kenya,VEGETABLE OIL,469.995,3196.723790366448,,1502444.1978532788,
2005,United States of America,Lesotho,SOYA-FORTIFIED MAIZE MEAL,1090.124,1085.2286818485813,5366.989421384037,1183033.8315715028,4667650.144425348
2005,United States of America,Lesotho,VEGETABLE OIL,98.76,3196.723790366448,,315708.44153659046,
2005,United States of America,Liberia,BULGUR WHEAT,2720.0,1961.3412331771283,,5334848.154241789,
2005,United States of America,Madagascar,RICE,1109.0,1739.8616421225033,4564.472817577358,1929506.5611138563,3132493.793579434
2005,United States of America,Madagascar,BEANS,278.0,654.4143339759094,1115.481651814402,181927.1848453028,128176.71435910098
2005,United States of America,Malawi,SOYA-FORTIFIED MAIZE MEAL,2707.073,1085.2286818485813,3321.5695794969647,2937793.2634578845,6053938.062819702
2005,United States of America,Malawi,VEGETABLE OIL,399.496,3196.723790366448,,1277078.3673562345,
2005,United States of America,Malawi,BEANS,996.1,654.4143339759094,,651862.1180734034,
2005,United States of America,Malawi,PINTO BEANS,550.0,1644.186681807485,,904302.6749941168,
2005,United States of America,Mauritania,PEAS,636.799,1105.0226183501086,,703677.2983427307,
2005,United States of America,Nicaragua,RICE,150.0,1739.8616421225033,2044.4368261681268,260979.2463183755,45686.27760684352
2005,United States of America,Nicaragua,CORN-SOYA BLEND,350.0,1119.2139932688615,2343.1835983067576,391724.8976441015,428389.36176326365
2005,United States of America,Nicaragua,VEGETABLE OIL,20.0,3196.723790366448,,63934.47580732896,
2005,United States of America,Nicaragua,LENTILS,160.0,1781.7565890595265,,285081.05424952426,
2005,United States of America,Occupied Palestinian Territory,WHEAT FLOUR,3976.95,1984.658988039939,2130.9918907594283,7892889.562485435,581958.637470273
2005,United States of America,Pakistan,ENRICHED DRIED SKIM MILK,209.0,2388.071681656164,0.0,499106.98146613827,-499106.98146613827
2005,United States of America,Rwanda,VEGETABLE OIL,700.0,3196.723790366448,,2237706.6532565136,
2005,United States of America,Senegal,RICE,1320.0,1739.8616421225033,2983.0066701146557,2296617.3676017043,1640951.436949641
2005,United States of America,Sierra Leone,BULGUR WHEAT,520.0,1961.3412331771283,,1019897.4412521067,
2005,United States of America,Sierra Leone,WHEAT,706.0,1961.3412331771283,,1384706.9106230526,
2005,United States of America,Sierra Leone,VEGETABLE OIL,30.0,3196.723790366448,,95901.71371099344,
2005,United States of America,Sierra Leone,BEANS,102.1,654.4143339759094,,66815.70349894035,
2005,United States of America,Sierra Leone,LENTILS,390.0,1781.7565890595265,,694885.0697332154,
2005,United States of America,Sierra Leone,RICE,6500.0,1739.8616421225033,8136.324577198558,11309100.673796272,41577009.077994354
2005,United States of America,Sudan,SORGHUM,9113.0,1129.2576549703522,6531.2377200285955,10290925.00974482,49228244.33287577
2005,United States of America,Sudan,CORN-SOYA BLEND,1633.648,1119.2139932688615,8154.27020110917,1828401.7016756888,11492805.503825903
2005,United States of America,Sudan,VEGETABLE OIL,560.0,3196.723790366448,,1790165.322605211,
2005,United States of America,Sudan,LENTILS,4500.8,1781.7565890595265,,8019330.056039117,
2005,United States of America,Sudan,PEAS,501.0,1105.0226183501086,,553616.3317934044,
2005,United States of America,Swaziland,PEAS,597.499,1105.0226183501086,,660249.9094415716,
2005,United States of America,Tajikistan,WHEAT FLOUR,1195.0,1984.658988039939,1723.2789936105405,2371667.490707727,-312349.0933431312
2005,United States of America,Uganda,CORN-SOYA BLEND,5440.924,1119.2139932688615,,6089558.277112387,
2005,United States of America,Uganda,VEGETABLE OIL,1499.553,3196.723790366448,,4793656.750015379,
2005,United States of America,Uganda,PEAS,1088.699,1105.0226183501086,,1203037.0195751449,
2005,United States of America,Uganda,VEGETABLE OIL,70.0,3196.723790366448,,223770.66532565138,
2005,United States of America,Zambia,PEAS,497.89,1105.0226183501086,,550179.7114503356,
2005,United States of America,Zimbabwe,MAIZE MEAL,1503.25,517.7466065457517,3776.817501710124,778302.5862899012,4899198.323155843
2005,United States of America,Zimbabwe,CORN-SOYA BLEND,307.65,1119.2139932688615,3394.849075011324,344326.18502916524,700099.1328980686
2005,Belgium,Niger,CORN-SOYA BLEND,10.0,154.80554797243752,5319.31048659774,1548.0554797243753,51645.04938625303
2005,Belgium,Niger,MISCELLANEOUS,19.0,,,,
2005,Canada,Afghanistan,VEGETABLE OIL,704.777,2770.8855292768285,,1952856.3906671354,
2005,Canada,Algeria,BEANS,339.5,1133.914245344889,256.53309452780763,384963.8862945898,-297870.9007023991
2005,Canada,Bangladesh,WHEAT,17095.0,1341.2082980589053,1360.7953514361636,22927955.855316985,334840.6774842319
2005,Canada,Chad,PEAS,75.05,1198.5304697317051,,89949.71175336446,
2005,Canada,Côte d'Ivoire,LENTILS,820.0,2410.658065337137,,1976739.6135764525,
2005,Canada,Eritrea,VEGETABLE OIL,533.478,2770.8855292768285,,1478206.4703875438,
2005,Canada,Haiti,BEANS,495.0,1133.914245344889,3784.194385568587,561287.55144572,1311888.6694107307
2005,Canada,Kenya,PEAS,1299.4,1198.5304697317051,,1557370.4923693778,
2005,Canada,Mali,PEAS,599.9,1198.5304697317051,,718998.4287920499,
2005,Canada,Mozambique,VEGETABLE OIL,452.702,2770.8855292768285,,1254385.4208746788,
2005,Canada,Mozambique,PEAS,1100.0,1198.5304697317051,,1318383.5167048757,
2005,Canada,Peru,WHEAT,3900.0,1341.2082980589053,3501.0778995519545,5230712.362429731,8423491.445822893
2005,Canada,Uganda,PEAS,150.0,1198.5304697317051,,179779.57045975578,
2005,Canada,Zambia,PEAS,649.6,1198.5304697317051,,778565.3931377156,
2005,China,"Korea, Democratic People's Republic of",MAIZE,28413.0,864.9832118773745,1707.6519820195265,24576767.999071844,23942747.766048964
2005,China,"Korea, Democratic People's Republic of",RICE,5077.0,1089.826055002166,2283.060491073877,5533046.881245997,6058051.231936078
2005,China,"Korea, Democratic People's Republic of",WHEAT,4695.0,1286.2168770643457,2178.815959368133,6038788.237817103,4190752.6914162813
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,8612.0,1301.5082956775225,2204.7192012784803,11208589.442374824,7778452.319035449
2005,Cuba,"Korea, Democratic People's Republic of",SUGAR,464.17,3469.5399212377956,,1610456.3452409476,
2005,Denmark,Benin,VEGETABLE OIL,245.7,0.0,,0.0,
2005,Denmark,Benin,PEAS,326.25,566.472003430096,,184811.49111906884,
2005,Denmark,Gambia,VEGETABLE OIL,229.32,0.0,,0.0,
2005,Denmark,Ghana,VEGETABLE OIL,589.68,0.0,,0.0,
2005,Denmark,Kenya,PEAS,1131.0,566.472003430096,,640679.8358794387,
2005,Denmark,Lesotho,VEGETABLE OIL,441.504,0.0,,0.0,
2005,Denmark,Madagascar,PEA WHEAT BLENDED,324.0,551.5279708611165,,178695.06255900176,
2005,Denmark,Madagascar,VEGETABLE OIL,165.564,0.0,,0.0,
2005,Denmark,Madagascar,PEAS,195.75,566.472003430096,,110886.8946714413,
2005,Denmark,Pakistan,VEGETABLE OIL,1520.208,0.0,,0.0,
2005,Denmark,Rwanda,PEA WHEAT BLENDED,388.8,551.5279708611165,,214434.0750708021,
2005,Denmark,Rwanda,PEAS,348.0,566.472003430096,,197132.25719367343,
2005,Denmark,Sierra Leone,PEA WHEAT BLENDED,712.8,551.5279708611165,,393129.1376298038,
2005,Denmark,Sudan,VEGETABLE OIL,49.14,0.0,,0.0,
2005,Denmark,Sudan,PEAS,130.5,566.472003430096,,73924.59644762753,
2005,Denmark,Uganda,PEAS,609.0,566.472003430096,,344981.4500889285,
2005,Denmark,Zambia,PEAS,109.5,566.472003430096,,62028.68437559552,
2005,Egypt,Niger,RICE,20.0,1455.9765577024095,4388.472158178989,29119.531154048193,58649.91200953159
2005,Egypt,Niger,WHEAT FLOUR,15.6,1131.6050117872737,2807.4769731028937,17653.03818388147,26143.60259652367
2005,Egypt,Niger,VEGETABLE OIL,1200.0,3638.5780384770223,,4366293.646172427,
2005,Germany,Niger,VEGETABLE OIL,59.55,3774.538543168403,,224773.7702456784,
2005,Germany,Niger,BEANS,30.0,204.5450225421178,819.5686757480219,6136.350676263534,18450.709596177123
2005,Germany,Niger,LENTILS,30.0,0.0,,0.0,
2005,India,Afghanistan,HIGH ENERGY BISCUITS,1750.0,,,,
2005,Japan,"Congo, Democratic Republic of the",RICE,1972.98,1023.7669233122895,7457.803221404149,2019871.6643566808,12694224.935409276
2005,Japan,Haiti,RICE,3282.1,1023.7669233122895,3762.739359500731,3360105.419003265,8989581.432814084
2005,Japan,Haiti,RICE,640.0,1023.7669233122895,3762.739359500731,655210.8309198653,1752942.3591606028
2005,Netherlands,Uganda,SUGAR,258.0,0.0,1084.0224200579682,0.0,279677.7843749558
2005,Norway,Lao People's Democratic Republic,CANNED FISH,246.689,,,,
2005,Saudi Arabia,Burkina Faso,CEREALS AND GRAINS,150.0,0.0,,0.0,
2005,United States of America,Afghanistan,WHEAT,15510.0,1961.3412331771283,2735.933782625488,30420402.52657726,12013930.441944063
2005,United States of America,Afghanistan,VEGETABLE OIL,1499.995,3196.723790366448,,4795069.70193072,
2005,United States of America,Bolivia,SOYA-FORTIFIED BULGUR WHEAT,100.0,1807.0259951642697,,180702.59951642697,
2005,United States of America,Bolivia,WHEAT FLOUR,9.0,1984.658988039939,,17861.93089235945,
2005,United States of America,Bolivia,WHEAT-SOYA BLEND,100.0,1807.0259951642697,,180702.59951642697,
2005,United States of America,Bolivia,LENTILS,150.0,1781.7565890595265,,267263.488358929,
2005,United States of America,Bolivia,PEAS,74.66,1105.0226183501086,,82500.9886860191,
2005,United States of America,Bolivia,WHEAT FLOUR,50.0,1984.658988039939,,99232.94940199696,
2005,United States of America,Chad,SORGHUM,5040.0,1129.2576549703522,,5691458.581050575,
2005,United States of America,Colombia,RICE,3709.1,1739.8616421225033,1962.6991572268573,6453320.816796577,826526.6272735593
2005,United States of America,Colombia,VEGETABLE OIL,149.904,3196.723790366448,,479201.683071092,
2005,United States of America,Colombia,LENTILS,718.6,1781.7565890595265,,1280370.2848981759,
2005,United States of America,"Congo, Democratic Republic of the",MAIZE MEAL,657.975,517.7466065457517,3309.361430095932,340664.32344194094,1836812.76352543
2005,United States of America,"Congo, Democratic Republic of the",CORN-SOYA BLEND,348.875,1119.2139932688615,3743.8198210622672,390465.78190167405,915659.3581714245
2005,United States of America,"Congo, Democratic Republic of the",VEGETABLE OIL,480.003,3196.723790366448,,1534437.0095472662,
2005,United States of America,"Congo, Democratic Republic of the",PEAS,419.15,1105.0226183501086,,463170.230481448,
2005,United States of America,Ethiopia,WHEAT,68820.0,1961.3412331771283,4226.952559226829,134979503.66724998,155919371.4587404
2005,United States of America,Ethiopia,VEGETABLE OIL,2107.837,3196.723790366448,9211.524549245069,6738172.684114643,12678219.587192435
2005,United States of America,Ethiopia,VEGETABLE OIL,50.0,3196.723790366448,9211.524549245069,159836.1895183224,300740.037943931
2005,United States of America,Ethiopia,VEGETABLE OIL,380.0,3196.723790366448,9211.524549245069,1214755.0403392504,2285624.288373876
2005,United States of America,Georgia,BEANS,17.6,654.4143339759094,,11517.692277976006,
2005,United States of America,Georgia,PEAS,16.2,1105.0226183501086,,17901.366417271758,
2005,United States of America,Ghana,SOYA-FORTIFIED SORGHUM GRITS,410.0,1390.9842060608817,,570303.5244849615,
2005,United States of America,Ghana,SOYA-FORTIFIED BULGUR WHEAT,500.0,1807.0259951642697,,903512.9975821349,
2005,United States of America,Ghana,WHEAT-SOYA BLEND,410.0,1807.0259951642697,,740880.6580173506,
2005,United States of America,Ghana,VEGETABLE OIL,110.0,3196.723790366448,,351639.6169403093,
2005,United States of America,Guatemala,MAIZE,1405.25,585.7172293863118,3077.499483235468,823079.1365951147,3501577.0122215264
2005,United States of America,Guatemala,VEGETABLE OIL,30.002,3196.723790366448,,95908.10715857417,
2005,United States of America,Guatemala,RICE,380.0,1739.8616421225033,3041.555734545745,661147.4240065513,494643.75512083183
2005,United States of America,Guatemala,VEGETABLE OIL,60.0,3196.723790366448,,191803.42742198688,
2005,United States of America,Guatemala,PINTO BEANS,60.0,1644.186681807485,,98651.2009084491,
2005,United States of America,Guatemala,SOYA OIL,1470.0,3196.723790366448,,4699183.971838679,
2005,United States of America,Guinea,VEGETABLE OIL,560.0,3196.723790366448,,1790165.322605211,
2005,United States of America,Honduras,RICE,691.0,1739.8616421225033,3305.758574259671,1202244.3947066497,1082034.780106783
2005,United States of America,Honduras,CORN-SOYA BLEND,350.0,1119.2139932688615,2769.5208332566713,391724.8976441015,577607.3939957335
2005,United States of America,Honduras,VEGETABLE OIL,230.0,3196.723790366448,,735246.471784283,
2005,United States of America,Honduras,BEANS,270.0,654.4143339759094,4255.277683551335,176691.87017349552,972233.1043853649
2005,United States of America,India,VEGETABLE OIL,1144.0,3196.723790366448,8249.1399248777,3657052.0161792166,5779964.057880872
2005,United States of America,Indonesia,WHEAT,9429.932,1961.3412331771283,,18495314.457656465,
2005,United States of America,Indonesia,SOYA-FORTIFIED MAIZE MEAL,20.0,1085.2286818485813,2694.0604968676703,21704.573636971625,32176.63630038178
2005,United States of America,Indonesia,VEGETABLE OIL,360.0,3196.723790366448,8022.543145956447,1150820.5645319214,1737294.9680123995
2005,United States of America,Iraq,WHEAT FLOUR,3799.6,1984.658988039939,5957.506487579069,7540910.290956552,15095231.359248877
2005,United States of America,Kenya,MAIZE MEAL,1746.875,517.7466065457517,2393.120843576921,904438.6033096099,3276044.3703138237
2005,United States of America,Kenya,WHEAT FLOUR,1991.45,1984.658988039939,,3952349.1417321367,
2005,United States of America,Kenya,PEAS,1297.35,1105.0226183501086,,1433601.0939165133,
2005,United States of America,Kenya,CORN-SOYA BLEND,2170.0,1119.2139932688615,2707.2936690752495,2428694.3653934295,3446132.896499862
2005,United States of America,Madagascar,RICE,2471.0,1739.8616421225033,4564.472817577358,4299198.117684706,6979614.214548946
2005,United States of America,Madagascar,BEANS,248.0,654.4143339759094,1115.481651814402,162294.7548260255,114344.69482394619
2005,United States of America,Malawi,MAIZE MEAL,1624.0,517.7466065457517,3321.5695794969647,840820.4890303006,4553408.50807277
2005,United States of America,Niger,RICE,600.0,1739.8616421225033,4388.472158178989,1043916.985273502,1589166.3096338913
2005,United States of America,Niger,SORGHUM,400.0,1129.2576549703522,,451703.06198814086,
2005,United States of America,Niger,MISCELLANEOUS,206.0,,,,
2005,United States of America,Niger,VEGETABLE OIL,810.0,3196.723790366448,,2589346.270196823,
2005,United States of America,Niger,LENTILS,210.0,1781.7565890595265,,374168.88370250055,
2005,United States of America,Niger,PEAS,700.0,1105.0226183501086,,773515.832845076,
2005,United States of America,Occupied Palestinian Territory,WHEAT FLOUR,2825.75,1984.658988039939,2130.9918907594283,5608150.1354538575,413500.1998595969
2005,United States of America,Sierra Leone,VEGETABLE OIL,30.0,3196.723790366448,,95901.71371099344,
2005,United States of America,Sri Lanka,WHEAT FLOUR,1777.1,1984.658988039939,,3526937.4876457755,
2005,United States of America,Sri Lanka,LENTILS,349.8,1781.7565890595265,,623258.4548530224,
2005,United States of America,Sudan,SORGHUM,31950.0,1129.2576549703522,6531.2377200285955,36079782.07630275,172593263.0786109
2005,United States of America,Sudan,CORN-SOYA BLEND,1530.0,1119.2139932688615,8154.27020110917,1712397.409701358,10763635.99799567
2005,United States of America,Sudan,VEGETABLE OIL,490.0,3196.723790366448,,1566394.6572795596,
2005,United States of America,Sudan,LENTILS,1032.0,1781.7565890595265,,1838772.7999094313,
2005,United States of America,Tanzania,MAIZE,7199.972,585.7172293863118,,4217147.651499022,
2005,United States of America,Tanzania,CORN-SOYA BLEND,299.0,1119.2139932688615,,334644.9839873896,
2005,United States of America,Uganda,VEGETABLE OIL,179.995,3196.723790366448,,575394.2986470088,
2005,United States of America,Uganda,MAIZE MEAL,1000.0,517.7466065457517,,517746.6065457517,
2005,United States of America,Uganda,VEGETABLE OIL,60.0,3196.723790366448,,191803.42742198688,
2005,United States of America,Uganda,HARD RED WINTER WHEAT,3960.0,1961.3412331771283,,7766911.283381428,
2005,United States of America,Zimbabwe,MAIZE MEAL,1886.3,517.7466065457517,3776.817501710124,976625.4239272514,6147585.429548555
2005,United States of America,Zimbabwe,CORN-SOYA BLEND,999.425,1119.2139932688615,3394.849075011324,1118570.445222732,2274326.5915704607
2005,United States of America,Zimbabwe,PINTO BEANS,156.0,1644.186681807485,989.1306861440821,256493.12236196766,-102188.73532349085
2005,Canada,Afghanistan,VEGETABLE OIL,1359.156,2770.8855292768285,,3766065.692429777,
2005,Canada,Algeria,BEANS,350.0,1133.914245344889,256.53309452780763,396869.98587071116,-307083.40278597845
2005,Canada,Algeria,LENTILS,450.0,2410.658065337137,,1084796.1294017117,
2005,Canada,Bolivia,WHEAT,5100.0,1341.2082980589053,,6840162.320100416,
2005,Canada,"Congo, Democratic Republic of the",PEAS,1099.6,1198.5304697317051,,1317904.1045169828,
2005,Canada,Ethiopia,VEGETABLE OIL,1066.938,2770.8855292768285,9211.524549245069,2956363.064835561,6871762.514686875
2005,Canada,Ghana,PEAS,150.0,1198.5304697317051,,179779.57045975578,
2005,Canada,Guinea,PEAS,225.0,1198.5304697317051,,269669.35568963364,
2005,Canada,Haiti,BEANS,1164.0,1133.914245344889,3784.194385568587,1319876.1815814509,3084926.0832203845
2005,Canada,Mozambique,PEAS,275.0,1198.5304697317051,,329595.87917621894,
2005,Canada,Mozambique,VEGETABLE OIL,100.682,2770.8855292768285,,278978.29685864964,
2005,Canada,Mozambique,PEAS,175.0,1198.5304697317051,,209742.8322030484,
2005,Canada,Sierra Leone,LENTILS,121.0,2410.658065337137,,291689.62590579357,
2005,Canada,Somalia,PEAS,825.0,1198.5304697317051,,988787.6375286567,
2005,Canada,Sudan,PEAS,550.0,1198.5304697317051,,659191.7583524379,
2005,Canada,Tanzania,PEAS,150.0,1198.5304697317051,,179779.57045975578,
2005,Canada,Yemen,WHEAT,3320.0,1341.2082980589053,4159.873518777667,4452811.549555565,9357968.532786291
2005,Canada,Zambia,PEAS,624.7,1198.5304697317051,,748721.9844413962,
2005,China,"Korea, Democratic People's Republic of",MAIZE,4648.0,864.9832118773745,1707.6519820195265,4020441.9688060367,3916724.4436207223
2005,China,"Korea, Democratic People's Republic of",MAIZE MEAL,20.0,764.6046593810879,1509.4843970666345,15292.093187621758,14897.594753710931
2005,China,"Korea, Democratic People's Republic of",RICE,2694.0,1089.826055002166,2283.060491073877,2935991.392175835,3214573.57077719
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,8036.0,1301.5082956775225,2204.7192012784803,10458920.664064571,7258202.837409297
2005,China,Sri Lanka,CANNED FISH,307.859,,,,
2005,Cuba,"Korea, Democratic People's Republic of",SUGAR,592.322,3469.5399212377956,,2055084.8252274136,
2005,Denmark,Bolivia,PEAS,635.1,566.472003430096,,359766.369378454,
2005,Denmark,Cape Verde,VEGETABLE OIL,15.444,0.0,,0.0,
2005,Denmark,Guinea,VEGETABLE OIL,32.76,0.0,,0.0,
2005,Denmark,Kenya,VEGETABLE OIL,294.84,0.0,,0.0,
2005,Denmark,Madagascar,PEAS,503.7,566.472003430096,,285331.94812773936,
2005,Denmark,Mauritania,PEAS,174.0,566.472003430096,,98566.12859683672,
2005,Denmark,Pakistan,VEGETABLE OIL,991.44,0.0,,0.0,
2005,Denmark,Zambia,VEGETABLE OIL,360.36,0.0,,0.0,
2005,Egypt,Niger,RICE,100.0,1455.9765577024095,4388.472158178989,145597.65577024096,293249.5600476579
2005,Egypt,Niger,WHEAT FLOUR,100.0,1131.6050117872737,2807.4769731028937,113160.50117872737,167587.196131562
2005,Egypt,Niger,VEGETABLE OIL,5400.0,3638.5780384770223,,19648321.40777592,
2005,European Community,Chad,CORN-SOYA BLEND,652.0,1634.9125608555325,3848.6791975520327,1065962.9896778073,1443375.8471261184
2005,Finland,Chad,VEGETABLE OIL,135.0,0.0,,0.0,
