Geo_FIPS,Tavg 1980,Tavg 1981,Tavg 1982,Tavg 1983,Tavg 1984,Tavg 1985,Tavg 1986,Tavg 1987,Tavg 1988,Tavg 1989,Tavg 1990,Tavg 1991,Tavg 1992,Tavg 1993,Tavg 1994,Tavg 1995,Tavg 1996,Tavg 1997,Tavg 1998,Tavg 1999,Tavg 2000,Tavg 2001,Tavg 2002,Tavg 2003,Tavg 2004,Tavg 2005,Tavg 2006,Tavg 2007,Tavg 2008,Tavg 2009,Tavg 2010,Tavg 2011,Tavg 2012,Tavg 2013,Tavg 2014,Tavg 2015,Tavg 2016,Tavg 2017,Tavg 2018,Tavg 2019,Tavg 2020,FAF
08013,44.93333333333334,46.19999999999999,43.38333333333333,43.333333333333336,43.25833333333333,43.175,45.53333333333334,44.54166666666666,44.900000000000006,44.30000000000001,44.74166666666667,44.416666666666664,44.875,43.03333333333333,45.76666666666667,44.65,44.775,44.04999999999999,45.416666666666664,45.55,45.98333333333333,45.95,44.84166666666666,45.925,44.73333333333333,45.65833333333333,45.46666666666666,45.44166666666666,43.958333333333336,44.041666666666664,44.974999999999994,44.37500000000001,47.23333333333333,43.85,44.900000000000006,46.30833333333333,46.46666666666667,46.808333333333344,46.00833333333333,44.40833333333333,46.225,081
08014,50.58333333333332,52.083333333333336,49.275,48.76666666666667,48.849999999999994,48.75833333333333,51.69166666666666,50.35833333333334,50.741666666666674,49.90833333333334,50.666666666666664,50.44166666666666,50.65833333333333,48.541666666666664,51.825,50.54999999999999,50.65,49.974999999999994,51.375,51.92500000000001,51.675,51.416666666666664,50.86666666666667,51.925,50.96666666666667,51.65,51.83333333333332,50.90833333333333,50.34166666666667,49.958333333333336,50.96666666666667,50.34166666666667,53.35833333333332,49.84166666666666,50.35833333333333,51.85833333333333,52.45,52.73333333333334,51.64166666666667,50.05,52.24999999999999,081
08015,38.41666666666667,39.775,36.93333333333333,37.083333333333336,36.03333333333333,37.10833333333333,38.333333333333336,37.30833333333333,37.33333333333333,38.15,38.041666666666664,37.2,37.45833333333333,36.65,38.34166666666666,37.93333333333333,38.275,37.208333333333336,38.525,38.80833333333333,39.425,38.96666666666667,38.36666666666667,39.19166666666667,37.925,39.05,38.358333333333334,38.675,37.13333333333333,37.925,38.46666666666666,37.87500000000001,40.25833333333334,37.23333333333334,38.725,39.833333333333336,39.741666666666674,40.541666666666664,39.79166666666667,37.425,39.075,089
08017,50.86666666666667,52.70000000000001,49.98333333333333,49.87500000000001,49.87500000000001,49.26666666666666,52.83333333333332,51.416666666666664,50.974999999999994,50.349999999999994,51.275,51.325,50.78333333333334,48.89166666666668,52.15833333333333,50.73333333333332,50.75,50.23333333333334,52.31666666666667,52.775,52.64166666666667,52.75,52.15833333333333,52.84166666666667,51.899999999999984,52.83333333333334,52.74166666666667,50.90833333333334,51.041666666666664,50.55833333333334,52.375,51.40833333333333,54.225000000000016,51.06666666666667,50.88333333333333,53.09166666666667,53.10833333333334,52.81666666666666,51.82500000000001,50.45000000000001,52.94166666666667,089
08019,37.625,38.4,35.6,35.800000000000004,35.65,36.06666666666666,37.43333333333334,37.025,36.675,36.95,37.05,36.583333333333336,37.00833333333333,35.725,38.00833333333333,36.975,37.25,36.39166666666667,37.78333333333333,38.016666666666666,38.46666666666666,38.46666666666667,37.24166666666667,38.36666666666667,37.14166666666667,38.108333333333334,37.725,38.141666666666666,36.21666666666666,36.59166666666666,37.49999999999999,36.75833333333333,39.73333333333333,36.6,37.65833333333334,39.15833333333333,39.141666666666666,39.725,38.80833333333333,37.29999999999999,38.75833333333334,081
08021,40.81666666666667,41.608333333333334,38.733333333333334,39.06666666666666,37.7,39.36666666666667,40.38333333333333,38.84166666666667,38.8,40.291666666666664,39.71666666666667,38.56666666666666,38.55,38.78333333333333,40.275,40.575,40.85833333333334,39.375,40.30833333333333,40.8,41.70833333333333,40.916666666666664,40.61666666666667,41.708333333333336,39.725,41.275,40.99166666666666,40.708333333333336,39.06666666666666,39.975,40.708333333333336,40.46666666666666,42.08333333333333,39.37499999999999,41.333333333333336,42.37499999999999,41.69166666666667,42.975,42.55833333333334,40.175,42.025,089
08023,42.20833333333333,43.09166666666667,40.36666666666667,40.325,39.11666666666667,40.86666666666667,41.958333333333336,40.458333333333336,40.36666666666667,41.95,41.52499999999999,40.5,40.625,40.45,42.11666666666667,42.225,42.53333333333334,41.166666666666664,42.19166666666667,42.425,43.458333333333336,42.833333333333336,42.475,43.416666666666664,41.583333333333336,42.84166666666667,42.625,42.516666666666666,41.083333333333336,41.93333333333334,42.67499999999999,42.41666666666667,44.05,41.31666666666666,42.91666666666668,43.95000000000001,43.54999999999999,44.666666666666664,44.31666666666666,42.333333333333336,44.208333333333336,089
08025,51.19166666666666,53.28333333333333,50.24166666666667,50.25833333333333,50.44166666666666,49.69166666666667,52.825,51.25833333333333,50.98333333333333,51.25833333333333,51.6,51.599999999999994,51.19166666666666,49.991666666666674,52.86666666666667,51.475,52.09166666666667,50.80833333333334,52.75833333333333,53.11666666666667,53.00833333333333,52.99166666666667,52.725,53.458333333333336,52.23333333333334,53.20833333333334,53.05,51.58333333333334,51.808333333333344,51.48333333333333,52.91666666666668,52.041666666666664,54.84166666666667,52.09166666666667,51.8,53.75833333333333,54.17499999999999,54.09166666666666,53.63333333333335,51.79166666666666,53.26666666666667,089
08027,41.5,42.65833333333333,39.84166666666666,39.81666666666667,39.44166666666666,40.041666666666664,41.34166666666667,39.78333333333333,40.34166666666667,41.25,41.09166666666666,40.56666666666666,40.53333333333334,40.016666666666666,41.65,41.44166666666666,41.98333333333333,40.075,41.516666666666666,42.30833333333334,42.71666666666667,42.525000000000006,41.958333333333336,42.64166666666667,41.18333333333333,42.65,42.108333333333334,41.599999999999994,40.849999999999994,41.23333333333334,42.14166666666666,41.75,43.87500000000001,40.75833333333333,42.025,42.96666666666667,43.11666666666667,43.95,43.225,41.43333333333333,43.099999999999994,089
08029,46.80833333333333,47.925,44.79166666666668,45.75,44.48333333333333,45.80833333333333,47.025000000000006,46.25833333333333,46.17500000000001,46.9,46.916666666666664,45.21666666666667,46.53333333333333,45.425,47.65833333333333,47.10833333333333,47.225,46.208333333333336,47.208333333333336,47.34166666666666,48.4,48.39166666666667,47.30833333333334,48.583333333333336,47.03333333333333,47.94166666666666,47.325,48.09166666666666,45.90833333333333,46.75,47.05833333333334,45.9,49.40833333333333,46.03333333333333,47.925,48.4,48.11666666666667,49.475,48.68333333333334,46.599999999999994,48.6,089
