population_1980,pop_changes,income_per_capita_1980,income_changes,liv_avg,avg_ag,mat,seasonality_t,mapcp,seasonality_p,cluster,Geo_FIPS,CFS07DDGEO
0.0114052315772368,0.1793256184000328,0.319405756731662,0.3028494416634578,0.0930456709666711,0.0676943584592421,0.6580951718933089,0.226187793601963,0.107095849709633,0.8184492747867562,5,04003,049
0.0099771368425839,0.186919011546028,0.3083668626844114,0.2978961739069555,0.061832477798419,0.0019796166654538,0.4506712875613196,0.3786265124778415,0.0932836760434097,0.52588345170259,5,04005,049
0.0049045785829924,0.1724488535237615,0.2959867945940369,0.2760877936080092,0.0264064934000163,0.0015416535010705,0.6202111179519775,0.2668831427047972,0.1530212126969448,0.5279259206099635,7,04007,049
0.0030030379445493,0.1720693271921157,0.2043742907252656,0.179840375258165,0.0324109087200571,0.0364034441778404,0.6512978888204805,0.251442923673795,0.116185697510192,0.6489082620433563,7,04009,049
0.0014708921044871,0.1670864675070709,0.4049313937893324,0.2812860993453985,0.0144309051406083,0.0049978758110956,0.536766896387361,0.2727513349343029,0.1324677643460963,0.6317217677567101,5,04011,049
0.2017687350501765,1.0000000000000002,0.5234705457546682,0.391955753141737,0.262078639889457,0.2161978427660124,0.8867798057635395,0.2193005150476046,0.0539805567445938,0.5770639625355586,7,04013,041
0.0074169179340372,0.2121119350425204,0.4158671206024966,0.2855567612980011,0.0341034416183778,0.0185031233587238,0.6875732358840937,0.2889893014270518,0.0650183925779595,0.4541254335786641,7,04015,049
0.0089902562425647,0.1798662427667126,0.1901372124213349,0.1777925578464662,0.0469517694275081,0.0074652548901222,0.4321612281781896,0.400340991634166,0.0766834301986215,0.5926710316373994,5,04017,049
0.0710215665308518,0.3129845302888672,0.4647683895594759,0.3259005145797598,0.0453482163746783,0.0313495924664931,0.8146163929216897,0.1991926525522955,0.0830241198001195,0.8002377373552261,7,04019,042
0.012104968574025,0.2698744667927359,0.2755596822449189,0.2986137851366962,0.3292562945306422,0.2170645041181856,0.8438064785207838,0.2207963747620517,0.0814515372166432,0.6027760312290141,7,04021,041
0.002681656445451,0.1751344896273791,0.2893840916125038,0.1970630447719396,0.021925370992867,0.0027368354816176,0.6481698476693615,0.1986225662123162,0.1420291580159363,0.8872095014456951,2,04023,049
0.0090592670014223,0.2147256216678577,0.3928608274012173,0.356162705219309,0.0742055723418593,0.0086195165573817,0.6142132231733236,0.2709699436311826,0.1181909119834455,0.570961092305868,5,04025,049
0.0120562865658387,0.2024357334933994,0.3135252243887341,0.2248398501767773,0.1462017071593196,0.1818299911538775,0.9297084467041372,0.205290318368314,0.0137274785343621,0.5981443426123243,7,04027,049
0.00317864090265,0.1658042762068808,0.3520066027029815,0.2789057303882101,0.0056614331392965,0.2951288806499226,0.6797829238744021,0.2950031456791495,0.4474695612563263,0.1492271451196221,4,05001,050
0.003494672730519,0.1657687314447025,0.2642112864954091,0.2267476458851121,0.0067813018333638,0.0868774924958515,0.7115201286965501,0.2583278818568226,0.4931477060209082,0.1484466060977438,4,05003,050
0.0036111618215363,0.1717316519514218,0.3178582482203652,0.2974060979451814,0.0280918738514268,6.683329469709414e-05,0.5646014974876369,0.3598075301866568,0.4051059719224192,0.1823650798939458,1,05005,050
0.0103926725553172,0.2236530900007711,0.3567522954709584,0.4466167255924668,0.1509748498731195,0.0004883414746098,0.5643731008321583,0.3607263183803764,0.4110140296341398,0.2604234986486719,6,05007,050
0.0034316803517943,0.1709273083814836,0.28804291756938,0.2509013897154059,0.0902081079513755,0.0002405033507366,0.5500585887072752,0.3616419596364496,0.4022515170729362,0.1943144841487879,1,05009,050
0.0017914711529009,0.1667834770746317,0.1981842566800783,0.2339937690342002,0.0072634506593676,0.0008082726976002,0.6963118905284901,0.2660000219024646,0.4887206685879491,0.1460831008689742,4,05011,050
0.0007584496385294,0.1673794251437341,0.1666150830496234,0.2727972835789547,0.0054597284325906,7.962089259942623e-05,0.6887400448849083,0.2704044795868889,0.4856235736309718,0.130605951711944,4,05013,050
0.002112451426657,0.1710422555559473,0.267822139688435,0.2840165225609969,0.0993575989297648,0.00020537364782,0.5517467378999429,0.3589965924885325,0.4047580351645031,0.2220878417494267,1,05015,050
0.0023251008580203,0.1655331040696173,0.149489322191272,0.2161059964294465,0.0090637041895548,0.1557855628888274,0.7161526086870172,0.2618765577802583,0.4903871025337579,0.1592728165352953,4,05017,050
0.0030650941308088,0.1673605061574134,0.2995976477870628,0.1957153358770609,0.0222583722106795,0.0012565624504782,0.6714911322515941,0.286880817435943,0.4847857785428317,0.1610834322034179,4,05019,050
0.0027026539050259,0.1659498950712887,0.2220158877540493,0.2303532047467357,0.0105247191932442,0.204374188470084,0.5979325137534509,0.3663184054734154,0.4296332242978888,0.1349381594894805,1,05021,050
0.0022068731238535,0.1699802124602164,0.2528628907458991,0.3048447509363951,0.039699486279113,0.0002949350882228,0.6063335385593133,0.3338637983970264,0.4552454899842283,0.1403454965942262,1,05023,050
0.0009977136842583,0.1676987547007231,0.226039409883421,0.2482759827773304,0.0107546937771583,2.7987950125858915e-05,0.6828861393020992,0.2795055032975763,0.4846324116824345,0.1274973589743242,4,05025,050
0.0035088493592765,0.1667760241406265,0.2975343031053337,0.2224769839325095,0.0180834426498319,0.0001654184362611,0.7011082202935396,0.2591620203760179,0.4738372159565627,0.1371758253173841,4,05027,050
0.002554066786633,0.1680413030136512,0.2526565562777261,0.2882346763748381,0.0493636979905094,0.0121039198378783,0.634798713034498,0.3264368715250196,0.4502095632249159,0.1366191534021375,4,05029,050
0.0084031298251526,0.1807835269519592,0.3298256473743938,0.3078377148458011,0.0101053537755185,0.2389852457177953,0.6222120712597569,0.348648136294721,0.4429692739795953,0.1490880621745343,1,05031,050
0.0048794351282149,0.175160574896397,0.2603940988342102,0.268036545664578,0.0400954253045031,0.0033268986784089,0.6120583503803306,0.3350662161282166,0.4489826283417379,0.2284745745767467,1,05033,050
0.0065655177578992,0.1673223815334641,0.2372846383988445,0.2492211292750376,0.0017586291711076,0.1421245479222228,0.6614516096999067,0.3174681568783313,0.4701861690560613,0.1536610974088705,4,05035,050
0.0026783129009327,0.1665369569498466,0.2597750954296915,0.2636783701473728,0.0061078543904238,0.2043844185484059,0.6482046036821517,0.3263744081640682,0.4599174565822996,0.1487588333047128,4,05037,050
0.0013517281778551,0.1666679565975521,0.2997008150211492,0.1873140336752196,0.0048878499026939,3.217005761592979e-07,0.6751355484498821,0.2821059673665806,0.4872716951158377,0.1249840595729016,4,05039,050
0.0025881709407196,0.1652860106422164,0.2497678737233055,0.1583470437917877,0.005185701401984,0.1995569797025595,0.6928958709856806,0.2822173727308148,0.4723516175625656,0.1630237098384337,4,05041,050
0.002340748646366,0.1677440456073697,0.2724646652223253,0.2831413869149718,0.0142550422234975,0.0548971095396252,0.6977070961847832,0.2702715495234028,0.4844767557644193,0.1544675180408748,4,05043,050
0.0061232336890195,0.1901759437062695,0.3024863303414835,0.2950957398396751,0.0615982138750632,0.0053721422613993,0.6428422474230898,0.3215765362092848,0.4545198587193637,0.1397273314598675,4,05045,050
0.0019121062391209,0.1685257437239846,0.2106674920045393,0.1920922743025168,0.062004051376088,0.0008184062657492,0.6092828345017977,0.3346821857797257,0.4512899984205502,0.2066246510350249,1,05047,050
0.00127950761626,0.1683096086378358,0.1681625915609202,0.1979906885567263,0.0577477068531446,0.0003250462621513,0.554105181624993,0.3687205065424738,0.4188792316091389,0.1664492909236377,1,05049,050
0.0093783748902481,0.1758158597862326,0.3832662746311771,0.2789407358140511,0.0120398458637369,0.0001179354312199,0.6426535719250862,0.3024911256507303,0.486163791228789,0.1651728920685148,4,05051,050
0.0016851464372192,0.1691394641741762,0.3128030537501289,0.349791717716246,0.016585937870831,0.0001271521527269,0.6742517526960733,0.2916546240096032,0.481066059913794,0.1368280750199881,4,05053,050
0.0040571906602764,0.1717858290486129,0.2580212524502218,0.2425000875135646,0.0110489259654013,0.1434239608894454,0.6069442513554845,0.3578442690686737,0.4366583421271298,0.1454534973797603,1,05055,050
0.0031064203410549,0.1670867541583788,0.253069225214072,0.2118353344768438,0.0692167406219442,0.0012848721011802,0.6825683700423034,0.2767091573355632,0.4744003241305587,0.1560902869463652,4,05057,050
0.0035322541709046,0.1696058458521126,0.2910347673578871,0.2284979171771624,0.0225025346096701,0.0004815857625104,0.6637057853865865,0.2929463181428612,0.4850398639384151,0.1595096543795515,4,05059,050
0.0017454639803292,0.1675878206445698,0.272155163520066,0.2281828683445934,0.0547517682276929,0.0009330603510924,0.6550614684911921,0.2866786680211666,0.4928226598391708,0.1818005565400102,4,05061,050
0.0039773468171796,0.1697749701237674,0.2527597235118126,0.262085623271607,0.0636623759940969,0.024323651883174,0.6052412067287641,0.345098434260638,0.4428983131934415,0.1393294426801525,1,05063,050
0.0013855648483802,0.1684535075943964,0.2209842154131847,0.199968495116743,0.0428999934010162,0.0002372220048598,0.5727443347699154,0.3547780611457263,0.4242493607806601,0.155355554078108,1,05065,050
0.0028404079391795,0.1662847037989038,0.2635922830908903,0.170196380438968,0.0075722513732885,0.1762387708001137,0.6253649381342977,0.3422433145558834,0.4403528811223707,0.1458702589517365,1,05067,050
0.0120782202178787,0.1611659713939194,0.292375941401011,0.2010186578919732,0.0070950363117764,0.1824885765733908,0.6784721256777423,0.2913133336604597,0.4651319298358058,0.1323862592035206,4,05069,050
0.0022756163991496,0.1702376253347012,0.2568864128752707,0.2094199600938145,0.0379458063458227,0.0012127468320053,0.5936972453377297,0.3389602468719122,0.4575894849849266,0.1850674298733083,1,05071,050
0.0013113381600741,0.1666438778876894,0.1774476426287011,0.2251198935835054,0.0377532936850801,0.0162376435612948,0.7093950467716631,0.2588458771885857,0.4606385097319285,0.1403457394075586,4,05073,050
0.0024125679826189,0.1670879007636104,0.2037552873207469,0.2190639549130115,0.0251179593342625,0.1259602520922922,0.6007229250660365,0.3585032505785674,0.4314118220669732,0.1231503808128141,1,05075,050
0.0020236468842511,0.1657578386950027,0.0830496234395955,0.2043616760597892,0.0038486923013855,0.1441284851512343,0.6682985442195785,0.3080897600740385,0.4637310265736699,0.1746180951406072,4,05077,050
0.0017334272200634,0.1676167724266667,0.156298359640978,0.088301186683936,0.0131829548249569,0.1125739050776125,0.6875235844372506,0.2814924362215235,0.4744575505710053,0.1412678684168986,4,05079,050
0.0018113986782299,0.1671822090439061,0.3178582482203652,0.2862393671019008,0.0406080309786139,0.0052468720570429,0.6925781017258844,0.2714338597136532,0.4598945660061209,0.1828638924858975,4,05081,050
0.0026395277845205,0.1680656683748218,0.202414113277623,0.2283753981867189,0.0723644558737954,0.0011530552900989,0.6309805167722587,0.3244219689871308,0.440927434584456,0.1960564936797705,4,05083,050
0.0045619321407578,0.1787204974890779,0.28804291756938,0.3156089193825043,0.023449488778728,0.2022021305199717,0.6639887986335923,0.3095102245190575,0.4530571509015454,0.1397130310812958,4,05085,050
0.0014664786257229,0.1690818472612904,0.1794078200763437,0.2340462771729617,0.0841766367979331,0.0005684449180734,0.542129252646422,0.3520253933464659,0.4348889005885167,0.2181744870687743,1,05087,050
0.0014612626962744,0.1691483503647208,0.2370783039306715,0.2134105786396891,0.0402175065039983,0.0001833693284107,0.5608081269488191,0.3621063291775575,0.3997037959442477,0.1885092685606162,1,05089,050
0.0049963254445743,0.1692908160647419,0.2874239141648612,0.2348864073931459,0.0383169991821259,0.0059459917491523,0.7147623681754088,0.2579968158274152,0.451152654963478,0.1432855758943696,4,05091,050
0.0079053429172693,0.1624484493454174,0.2217063860517899,0.2634858403052473,0.0023994252253574,0.2520799389901291,0.6360399992055771,0.3372336026121982,0.4522285120438766,0.156019795013161,4,05093,050
0.0018247728563031,0.1655867078641926,0.1702259362426493,0.26845661077467,0.0014524710562994,0.1559994294318581,0.6689738038966456,0.3074092350235449,0.4448348559381587,0.1818450089887196,4,05095,050
0.0009847407315274,0.1679848327059969,0.1966367481687815,0.2339062554695977,0.0261156431909485,0.0004499304258163,0.6273857520208143,0.3025221592492245,0.503677371063107,0.1769673765490654,4,05097,050
0.001429565894241,0.1668264747708151,0.2407923243577839,0.1660482374768089,0.0267210174633106,7.190007877160308e-05,0.6834670612301642,0.2756827217290438,0.4762727732619757,0.1406227289360918,4,05099,050
0.0009827346048164,0.167641997741761,0.0940885174868461,0.2141281898694297,0.0262012650051892,9.728225423057167e-05,0.5413348294969315,0.3525914518074824,0.4410098406586991,0.1941327875529982,1,05101,050
0.0040300410787879,0.1656523510136993,0.277829361394821,0.192932404522701,0.0095236533573829,1.4476525927168406e-05,0.6889883021191238,0.2712933833882632,0.4758721881788487,0.1409831706368552,4,05103,050
0.0009172011322579,0.168524597118753,0.2206747137109254,0.23224349774215,0.0200314626547511,0.0054580363152338,0.6462284760977938,0.3145668736181817,0.4578344141500386,0.1562039904268391,4,05105,050
0.0045959025530637,0.1628784263072518,0.158361704322707,0.196415444393881,0.0040786668852996,0.2005406113842242,0.6772705606641379,0.2992039437432563,0.4608491030327725,0.1791923150761319,4,05107,050
0.0013327368449912,0.167740605791675,0.2603940988342102,0.2537193264956068,0.0314625522669508,0.0006203673910655,0.6495451927469166,0.2921785026701382,0.5043549321179962,0.1839872046307435,4,05109,050
0.0035607411702004,0.1667012081492673,0.2575054162797895,0.1931599397906675,0.0039907354267442,0.2699675204664298,0.6360300689162083,0.3382864701996158,0.4506582185180183,0.1523911166426869,4,05111,050
0.0022199798183652,0.1685005184088903,0.267822139688435,0.2533167640984352,0.0482220738006347,0.0004173099873938,0.6099531290341801,0.3006723351698862,0.5072620352926902,0.2059104814651043,4,05113,050
0.0051641713793926,0.1747819085186749,0.3024863303414835,0.2624006721041761,0.0508022764494267,0.0040825733318071,0.6070187285257497,0.3347880392215204,0.4477854512075923,0.1485428320721728,1,05115,050
0.0013015750100807,0.1670689817772897,0.2329516145672134,0.2988588231175832,0.0071258301221611,0.1708168292895249,0.6639590077654861,0.3114683964047656,0.4425641107812325,0.1680716027295999,4,05117,050
0.0454996225138238,0.182682018564112,0.4634272155163519,0.3790912591451675,0.0141907846191686,0.0217030146496651,0.6618140652618622,0.3066748652378187,0.4647336338102967,0.1448710540657198,6,05119,050
0.0021968424902987,0.1679581741343632,0.2268647477561126,0.2400147022788532,0.0446387431335574,0.0546073860007361,0.581875235844373,0.3686484196042469,0.4306655892835478,0.1254520536033647,1,05121,050
0.0040724372232798,0.1661003870079308,0.1794078200763437,0.1817131655406588,0.0039095679265393,0.1526922188287101,0.6593861095112311,0.3165040135464845,0.4612176413092493,0.1650100765698373,4,05123,050
