year,country_export,country_import,Product,Commodity Cereals Non Cereals,Tonnage,Exporter Footprint (per unit),Importers Footprint (per unit),Water Footprint Traded (m3),Water Saved (m3)
2005,United States of America,Kenya,PEAS,NON CEREALS,547.45,1105.0226183501086,,604944.632415767,
2005,United States of America,Kenya,CORN-SOYA BLEND,CEREALS,150.0,1119.2139932688615,2707.2936690752495,167882.09899032922,238211.95137095818
2005,United States of America,Kenya,VEGETABLE OIL,NON CEREALS,40.0,3196.723790366448,,127868.95161465793,
2005,United States of America,Kenya,PINTO BEANS,NON CEREALS,130.0,1644.186681807485,,213744.26863497304,
2005,United States of America,Lesotho,SORGHUM,CEREALS,2000.0,1129.2576549703522,,2258515.309940704,
2005,United States of America,Liberia,VEGETABLE OIL,NON CEREALS,80.0,3196.723790366448,,255737.90322931585,
2005,United States of America,Liberia,LENTILS,NON CEREALS,610.0,1781.7565890595265,,1086871.519326311,
2005,United States of America,Madagascar,RICE,CEREALS,429.0,1739.8616421225033,4564.472817577358,746400.644470554,1211758.1942701326
2005,United States of America,Madagascar,CORN-SOYA BLEND,CEREALS,61.0,1119.2139932688615,,68272.05358940054,
2005,United States of America,Madagascar,VEGETABLE OIL,NON CEREALS,20.0,3196.723790366448,,63934.47580732896,
2005,United States of America,Madagascar,BEANS,NON CEREALS,129.0,654.4143339759094,1115.481651814402,84419.4490828923,59477.68400116556
2005,United States of America,Malawi,SORGHUM,CEREALS,5300.0,1129.2576549703522,,5985065.571342867,
2005,United States of America,Malawi,MAIZE MEAL,CEREALS,765.0,517.7466065457517,3321.5695794969647,396076.15400750004,2144924.5743076783
2005,United States of America,Malawi,CORN-SOYA BLEND,CEREALS,500.0,1119.2139932688615,3757.630676319848,559606.9966344307,1319208.3415254934
2005,United States of America,Malawi,VEGETABLE OIL,NON CEREALS,290.0,3196.723790366448,,927049.89920627,
2005,United States of America,Nepal,RICE,CEREALS,1320.0,1739.8616421225033,2717.948489428407,2296617.3676017043,1291074.6384437927
2005,United States of America,Nepal,LENTILS,NON CEREALS,199.9,1781.7565890595265,,356173.14215299935,
2005,United States of America,Nicaragua,CORN-SOYA BLEND,CEREALS,320.0,1119.2139932688615,2343.1835983067576,358148.4778460357,391670.27361212677
2005,United States of America,Nicaragua,WHEAT,CEREALS,3572.0,1961.3412331771283,,7005910.884908702,
2005,United States of America,Rwanda,CORN-SOYA BLEND,CEREALS,199.4,1119.2139932688615,,223171.27025781097,
2005,United States of America,Rwanda,VEGETABLE OIL,NON CEREALS,350.005,3196.723790366448,,1118869.3102472087,
2005,United States of America,Rwanda,PEAS,NON CEREALS,237.15,1105.0226183501086,,262056.11394172825,
2005,United States of America,Rwanda,MAIZE MEAL,CEREALS,520.0,517.7466065457517,,269228.23540379084,
2005,United States of America,Rwanda,VEGETABLE OIL,NON CEREALS,90.0,3196.723790366448,,287705.14113298035,
2005,United States of America,Rwanda,VEGETABLE OIL,NON CEREALS,527.0,3196.723790366448,,1684673.4375231182,
2005,United States of America,Somalia,CORN-SOYA BLEND,CEREALS,204.65,1119.2139932688615,4465.838149131658,229047.1437224725,684886.6334973213
2005,United States of America,Somalia,VEGETABLE OIL,NON CEREALS,499.976,3196.723790366448,,1598285.1738122553,
2005,United States of America,Somalia,PEAS,NON CEREALS,199.55,1105.0226183501086,,220507.26349176417,
2005,United States of America,Sudan,WHEAT,CEREALS,170000.905,1961.3412331771283,1808.4462046018339,333429784.6539278,-25992293.227800913
2005,United States of America,Sudan,PLAIN DRIED SKIM MILK,NON CEREALS,40.025,2388.071681656164,0.0,95582.56905828796,-95582.56905828796
2005,United States of America,Sudan,CORN-SOYA BLEND,CEREALS,4230.225,1119.2139932688615,8154.27020110917,4734527.01467577,29759870.64681127
2005,United States of America,Sudan,LENTILS,NON CEREALS,560.5,1781.7565890595265,,998674.5681678646,
2005,United States of America,Sudan,PEAS,NON CEREALS,98.45,1105.0226183501086,,108789.47677656819,
2005,United States of America,Sudan,PEAS,NON CEREALS,1359.3,1105.0226183501086,,1502057.2451233026,
2005,United States of America,Swaziland,MAIZE,CEREALS,3000.0,585.7172293863118,4226.545469699913,1757151.6881589354,10922484.720940804
2005,United States of America,Tajikistan,VEGETABLE OIL,NON CEREALS,150.0,3196.723790366448,357389.88819912553,479508.56855496723,53128974.66131386
2005,United States of America,Tanzania,MAIZE,CEREALS,13879.973,585.7172293863118,,8129739.329516815,
2005,United States of America,Uganda,MAIZE MEAL,CEREALS,3226.925,517.7466065457517,,1670729.4683276499,
2005,United States of America,Uganda,CORN-SOYA BLEND,CEREALS,894.1,1119.2139932688615,,1000689.2313816891,
2005,United States of America,Uganda,BEANS,NON CEREALS,1373.5,654.4143339759094,,898838.0877159114,
2005,United States of America,Uganda,PEAS,NON CEREALS,908.35,1105.0226183501086,,1003747.2953783212,
2005,United States of America,Uganda,CORN-SOYA BLEND,CEREALS,2870.0,1119.2139932688615,,3212144.1606816323,
2005,United States of America,Uganda,VEGETABLE OIL,NON CEREALS,20.0,3196.723790366448,,63934.47580732896,
2005,United States of America,Zimbabwe,BULGUR WHEAT,CEREALS,4300.0,1961.3412331771283,1179.9675240593497,8433767.302661652,-3359906.949206448
2005,Algeria,Niger,RICE,CEREALS,3.25,1481.6161616161614,4388.472158178989,4815.252525252525,9447.281988829189
2005,Algeria,Niger,WHEAT FLOUR,CEREALS,20.075,3395.134989143969,2807.4769731028937,68157.33490706517,-11797.234672024588
2005,Australia,"Korea, Democratic People's Republic of",WHEAT FLOUR,CEREALS,343.0,2038.3113557636955,2204.7192012784803,699140.7950269475,57077.891011571206
2005,Canada,Bangladesh,WHEAT,CEREALS,775.0,1341.2082980589053,1360.7953514361636,1039436.4309956515,15179.966367375238
2005,Canada,Côte d'Ivoire,PEAS,NON CEREALS,449.5,1198.5304697317051,,538739.4461444014,
2005,Canada,"Korea, Democratic People's Republic of",WHEAT,CEREALS,3687.0,1341.2082980589053,2178.815959368133,4945034.994943184,3088259.447247123
2005,Canada,"Congo, Democratic Republic of the",BEANS,NON CEREALS,392.0,1133.914245344889,,444494.38417519646,
2005,Canada,Eritrea,WHEAT,CEREALS,1933.0,1341.2082980589053,5898.43602142438,2592555.640147864,8809121.189265464
2005,Canada,Ethiopia,VEGETABLE OIL,NON CEREALS,385.931,2770.8855292768285,9211.524549245069,1069370.6231993358,2485642.2576153628
2005,Canada,Guinea,VEGETABLE OIL,NON CEREALS,184.566,2770.8855292768285,,511411.25859650713,
2005,Canada,Kenya,PEAS,NON CEREALS,175.0,1198.5304697317051,,209742.8322030484,
2005,Canada,Mali,VEGETABLE OIL,NON CEREALS,151.004,2770.8855292768285,4772.542940114962,418414.7984629182,302258.27566620155
2005,Canada,Mali,PEAS,NON CEREALS,84.0,1198.5304697317051,,100676.55945746323,
2005,Canada,Mozambique,VEGETABLE OIL,NON CEREALS,483.589,2770.8855292768285,,1339969.7622174523,
2005,Canada,Sudan,WHEAT,CEREALS,3124.0,1341.2082980589053,1808.4462046018339,4189934.72313602,1459651.220040109
2005,Canada,Tanzania,VEGETABLE OIL,NON CEREALS,127.752,2770.8855292768285,,353986.1681361734,
2005,Canada,Tanzania,PEAS,NON CEREALS,75.0,1198.5304697317051,,89889.78522987789,
2005,Canada,Yemen,WHEAT,CEREALS,4150.0,1341.2082980589053,4159.873518777667,5566014.436944457,11697460.665982863
2005,China,"Korea, Democratic People's Republic of",MAIZE,CEREALS,54735.0,864.9832118773745,1707.6519820195265,47344856.10210809,46123475.13373069
2005,China,"Korea, Democratic People's Republic of",MAIZE MEAL,CEREALS,10.0,764.6046593810879,1509.4843970666345,7646.046593810879,7448.797376855466
2005,China,"Korea, Democratic People's Republic of",RICE,CEREALS,6548.0,1089.826055002166,2283.060491073877,7136181.008154183,7813299.087397564
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,CEREALS,15194.0,1301.5082956775225,2204.7192012784803,19775117.044524275,13723386.499700954
2005,Denmark,Ethiopia,VEGETABLE OIL,NON CEREALS,55.188,0.0,9211.524549245069,0.0,508365.61682373687
2005,Denmark,Honduras,VEGETABLE OIL,NON CEREALS,55.188,0.0,,0.0,
2005,Denmark,Iraq,PEA WHEAT BLENDED,CEREALS,1490.4,551.5279708611165,5887.511754625894,821997.2877714081,7952750.231323024
2005,Denmark,Yemen,VEGETABLE OIL,NON CEREALS,183.96,0.0,,0.0,
2005,Equatorial Guinea,Niger,RICE,CEREALS,34.9,0.0,4388.472158178989,0.0,153157.67832044672
2005,Equatorial Guinea,Niger,WHEAT FLOUR,CEREALS,25.0,0.0,2807.4769731028937,0.0,70186.92432757234
2005,India,Afghanistan,HIGH ENERGY BISCUITS,NON CEREALS,1583.96,,,,
2005,Italy,Algeria,PASTA,CEREALS,821.018,1218.2589855209728,3395.134989143969,1000212.5557744581,1787254.382742545
2005,Italy,Algeria,RICE,CEREALS,922.977,1402.7836957765223,,1294737.0871767271,
2005,Italy,Algeria,DRIED WHOLE MILK,NON CEREALS,70.59,0.0,0.0,0.0,0.0
2005,Italy,Cambodia,CORN-SOYA BLEND,CEREALS,198.0,899.3911038652027,1821.5569005992495,178079.43856531012,182588.82775334126
2005,Italy,"Congo, Democratic Republic of the",RICE,CEREALS,1122.0,1402.7836957765223,7457.803221404149,1573923.306661258,6793731.907754197
2005,Italy,Ethiopia,RICE,CEREALS,1311.0,1402.7836957765223,4017.6560419336483,1839049.4251630208,3428097.6458119927
2005,Italy,Guinea-Bissau,RICE,CEREALS,775.2,1402.7836957765223,4524.384959437395,1087437.9209659602,2419865.2995899087
2005,Italy,Somalia,RICE,CEREALS,1393.0,1402.7836957765223,1415.706689955187,1954077.6882166956,18001.730890879742
2005,Italy,Yemen,WHEAT FLOUR,CEREALS,3308.129,1218.2589855209728,4209.328916609706,4030157.8795125103,9894845.180062639
2005,Italy,Yemen,CONCENTRATED TOMATE PASTE,NON CEREALS,294.21,381.19394925444817,1499.2804395549338,112151.07181015119,328952.2263113058
2005,Japan,Bhutan,RICE,CEREALS,1000.0,1023.7669233122895,4957.487398269686,1023766.9233122894,3933720.4749573967
2005,Japan,Bolivia,RICE,CEREALS,624.96,1023.7669233122895,3137.7687571925526,639813.3763932484,1321166.5861018093
2005,Japan,"Congo, Democratic Republic of the",RICE,CEREALS,1064.517,1023.7669233122895,7457.803221404149,1089817.2939036286,6849141.017935852
2005,Japan,Indonesia,RICE,CEREALS,12528.0,1023.7669233122895,2291.2173917604023,12825752.015256362,15878619.468717957
2005,Japan,Mali,RICE,CEREALS,5905.14,1023.7669233122895,4742.95852451223,6045487.009528333,21962347.091909815
2005,Japan,Mozambique,RICE,CEREALS,520.0,1023.7669233122895,8190.923925870123,532358.8001223905,3726921.641330073
2005,Morocco,Niger,PASTA,CEREALS,18.97,3038.248413134056,2807.4769731028937,57635.57239715304,-4377.734217391151
2005,Morocco,Niger,RICE,CEREALS,94.575,2153.6753256114735,4388.472158178989,203683.8439197051,211355.9104400728
2005,Saudi Arabia,Afghanistan,DRIED FRUITS DATES,NON CEREALS,150.0,3504.5900209345828,,525688.5031401874,
2005,South Africa,Niger,MAIZE MEAL,CEREALS,7.7,1498.4405828473223,4702.0214113981,11537.992487924383,24667.57237984099
2005,United Arab Emirates,Niger,MILLET,CEREALS,128.0,0.0,,0.0,
2005,United Arab Emirates,Niger,WHEAT FLOUR,CEREALS,1.89,2095.837558061898,2807.4769731028937,3961.132984736987,1344.9984944274815
2005,United Arab Emirates,Niger,DRIED FRUITS DATES,NON CEREALS,34.5,5227.6610357111695,6198.710242531231,180354.30573203534,33501.197635292134
2005,United Arab Emirates,Niger,BEANS,NON CEREALS,4.96,0.0,819.5686757480219,0.0,4065.0606317101883
2005,United States of America,Afghanistan,WHEAT,CEREALS,23850.0,1961.3412331771283,2735.933782625488,46777988.41127451,18474032.304343384
2005,United States of America,Afghanistan,WHEAT-SOYA BLEND,CEREALS,1198.925,1807.0259951642697,2735.933782625488,2166488.641252322,1113690.7690819413
2005,United States of America,Afghanistan,VEGETABLE OIL,NON CEREALS,1800.486,3196.723790366448,,5755656.430421725,
2005,United States of America,Afghanistan,PEAS,NON CEREALS,33.0,1105.0226183501086,,36465.74640555358,
2005,United States of America,Angola,CORN-SOYA BLEND,CEREALS,497.098,1119.2139932688615,,556359.0376259645,
2005,United States of America,Angola,VEGETABLE OIL,NON CEREALS,499.998,3196.723790366448,,1598355.5017356433,
2005,United States of America,Angola,PEAS,NON CEREALS,949.05,1105.0226183501086,,1048721.7159451705,
2005,United States of America,Armenia,WHEAT FLOUR,CEREALS,1745.55,1984.658988039939,1071.959071118649,3464321.4965731152,-1593163.3399819576
2005,United States of America,Azerbaijan,WHEAT FLOUR,CEREALS,1095.9,1984.658988039939,1132.3479485328207,2174987.784992969,-934047.668195851
2005,United States of America,Azerbaijan,VEGETABLE OIL,NON CEREALS,250.05,3196.723790366448,,799340.7837811304,
2005,United States of America,Bangladesh,COMMON WHEAT,CEREALS,2020.0,1961.3412331771283,1360.7953514361636,3961909.291017799,-1213102.6811167486
2005,United States of America,Bangladesh,PEAS,NON CEREALS,170.0,1105.0226183501086,4403.949159051354,187853.84511951846,560817.5119192118
2005,United States of America,Benin,MAIZE MEAL,CEREALS,270.0,517.7466065457517,,139791.58376735295,
2005,United States of America,Benin,WHEAT-SOYA BLEND,CEREALS,290.0,1807.0259951642697,,524037.5385976382,
2005,United States of America,Benin,VEGETABLE OIL,NON CEREALS,110.0,3196.723790366448,,351639.6169403093,
2005,United States of America,Benin,RICE,CEREALS,2250.0,1739.8616421225033,2404.895401346096,3914688.6947756326,1496325.9582530838
2005,United States of America,Bolivia,WHEAT FLOUR,CEREALS,422.0,1984.658988039939,,837526.0929528542,
2005,United States of America,Burundi,MAIZE,CEREALS,3939.984,585.7172293863118,,2307716.5123063982,
2005,United States of America,Côte d'Ivoire,MAIZE MEAL,CEREALS,1498.074,517.7466065457517,,775622.7298544204,
2005,United States of America,Côte d'Ivoire,CORN-SOYA BLEND,CEREALS,299.075,1119.2139932688615,,334728.9250368847,
2005,United States of America,Côte d'Ivoire,BEANS,NON CEREALS,297.95,654.4143339759094,769.8025170091147,194982.7508081222,34379.90913474353
2005,United States of America,"Congo, Democratic Republic of the",MAIZE MEAL,CEREALS,1002.425,517.7466065457517,3309.361430095932,519002.14206662506,2798384.4894972895
2005,United States of America,"Congo, Democratic Republic of the",CORN-SOYA BLEND,CEREALS,101.625,1119.2139932688615,3743.8198210622672,113740.12206594805,266725.56724950485
2005,United States of America,"Congo, Democratic Republic of the",PEAS,NON CEREALS,498.4,1105.0226183501086,,550743.2729856941,
2005,United States of America,Ethiopia,WHEAT,CEREALS,51000.0,1961.3412331771283,4226.952559226829,100028402.89203355,115546177.62853475
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,CEREALS,3230.0,1961.3412331771283,4226.952559226829,6335132.183162125,7317924.583140533
2005,United States of America,Ethiopia,CORN-SOYA BLEND,CEREALS,998.8,1119.2139932688615,4498.175784288136,1117870.936476939,3374907.036870051
2005,United States of America,Ethiopia,VEGETABLE OIL,NON CEREALS,999.996,3196.723790366448,9211.524549245069,3196711.0034712865,6014776.699675585
2005,United States of America,Ethiopia,VEGETABLE OIL,NON CEREALS,420.0,3196.723790366448,9211.524549245069,1342623.9919539082,2526216.3187290207
2005,United States of America,Georgia,WHEAT FLOUR,CEREALS,1546.9,1984.658988039939,3244.1084487103253,3070068.988598982,1948242.3707110207
2005,United States of America,Guatemala,RICE,CEREALS,400.0,1739.8616421225033,3041.555734545745,695944.6568490013,520677.63696929667
2005,United States of America,Guatemala,CORN-SOYA BLEND,CEREALS,300.0,1119.2139932688615,3077.499483235468,335764.19798065844,587485.6469899819
2005,United States of America,Guatemala,VEGETABLE OIL,NON CEREALS,100.0,3196.723790366448,,319672.3790366448,
2005,United States of America,Guatemala,PINTO BEANS,NON CEREALS,210.0,1644.186681807485,,345279.20317957184,
2005,United States of America,Guatemala,SOYA OIL,NON CEREALS,2000.0,3196.723790366448,,6393447.580732896,
2005,United States of America,Guinea,VEGETABLE OIL,NON CEREALS,3520.0,3196.723790366448,,11252467.742089897,
2005,United States of America,Haiti,HARD RED WINTER WHEAT,CEREALS,1850.0,1961.3412331771283,,3628481.281377687,
2005,United States of America,India,BULGUR WHEAT,CEREALS,10842.0,1961.3412331771283,1805.1330836372672,21264861.650106426,-1693608.757311174
2005,United States of America,India,VEGETABLE OIL,NON CEREALS,1230.0,3196.723790366448,8249.1399248777,3931970.2621507314,6214471.8454488395
2005,United States of America,Indonesia,WHEAT FLOUR,CEREALS,700.0,1984.658988039939,,1389261.2916279573,
2005,United States of America,Indonesia,CORN-SOYA BLEND,CEREALS,140.0,1119.2139932688615,2775.484962882385,156689.9590576406,231877.93574589328
2005,United States of America,Kenya,MAIZE MEAL,CEREALS,1755.3,517.7466065457517,2393.120843576921,908800.6184697578,3291844.3982608113
2005,United States of America,Kenya,PEAS,NON CEREALS,498.6,1105.0226183501086,,550964.2775093642,
2005,United States of America,Kenya,SOYA-FORTIFIED BULGUR WHEAT,CEREALS,340.0,1807.0259951642697,,614388.8383558517,
2005,United States of America,Kenya,CORN-SOYA BLEND,CEREALS,560.0,1119.2139932688615,2707.2936690752495,626759.8362305624,889324.6184515773
2005,United States of America,Kenya,VEGETABLE OIL,NON CEREALS,510.0,3196.723790366448,,1630329.1330868886,
2005,United States of America,Kenya,BEANS,NON CEREALS,180.0,654.4143339759094,532.4908627442957,117794.58011566369,-21946.224821690463
2005,United States of America,Kenya,PINTO BEANS,NON CEREALS,180.0,1644.186681807485,,295953.6027253473,
2005,United States of America,Kenya,PEAS,NON CEREALS,30.0,1105.0226183501086,,33150.67855050326,
2005,United States of America,Lesotho,SOYA-FORTIFIED MAIZE MEAL,CEREALS,896.3,1085.2286818485813,5366.989421384037,972690.4675408835,3837742.150845628
2005,United States of America,Lesotho,PEAS,NON CEREALS,666.45,1105.0226183501086,,736442.3239994299,
2005,United States of America,Liberia,BULGUR WHEAT,CEREALS,4616.05,1961.3412331771283,,9053649.199407283,
2005,United States of America,Liberia,CORN-SOYA BLEND,CEREALS,674.891,1119.2139932688615,,755347.4511312152,
2005,United States of America,Liberia,VEGETABLE OIL,NON CEREALS,50.0,3196.723790366448,,159836.1895183224,
2005,United States of America,Madagascar,RICE,CEREALS,1688.0,1739.8616421225033,4564.472817577358,2936886.451902786,4767943.664167794
2005,United States of America,Madagascar,CORN-SOYA BLEND,CEREALS,410.0,1119.2139932688615,,458877.7372402332,
