,population_1980,pop_changes,income_per_capita_1980,income_changes,liv_avg,avg_ag,mat,seasonality_t,mapcp,seasonality_p,cluster,Geo_FIPS
127,0.00790534291726934,0.1624484493454174,0.22170638605178994,0.2634858403052473,0.0023994252253574004,0.25207993899012915,0.6360399992055771,0.33723360261219826,0.4522285120438766,0.15601979501316107,4,05093
128,0.0018247728563031496,0.16558670786419266,0.1702259362426493,0.26845661077467003,0.0014524710562994353,0.15599942943185813,0.6689738038966456,0.3074092350235449,0.44483485593815875,0.18184500898871966,4,05095
129,0.0009847407315274179,0.16798483270599696,0.19663674816878157,0.23390625546959776,0.026115643190948595,0.00044993042581639405,0.6273857520208143,0.30252215924922454,0.503677371063107,0.17696737654906547,4,05097
130,0.0014295658942410118,0.16682647477081514,0.24079232435778392,0.1660482374768089,0.02672101746331065,7.190007877160308e-05,0.6834670612301642,0.27568272172904384,0.47627277326197576,0.1406227289360918,4,05099
131,0.0009827346048164427,0.167641997741761,0.09408851748684616,0.21412818986942972,0.0262012650051892,9.728225423057167e-05,0.5413348294969315,0.3525914518074824,0.44100984065869914,0.1941327875529982,1,05101
132,0.004030041078787952,0.16565235101369938,0.277829361394821,0.192932404522701,0.009523653357382963,1.4476525927168406e-05,0.6889883021191238,0.27129338338826325,0.47587218817884874,0.1409831706368552,4,05103
133,0.0009172011322579155,0.16852459711875306,0.2206747137109254,0.23224349774215003,0.02003146265475117,0.005458036315233879,0.6462284760977938,0.3145668736181817,0.4578344141500386,0.15620399042683916,4,05105
134,0.004595902553063723,0.1628784263072518,0.15836170432270708,0.19641544439388103,0.004078666885299664,0.2005406113842242,0.6772705606641379,0.2992039437432563,0.4608491030327725,0.17919231507613198,4,05107
135,0.0013327368449912698,0.16774060579167505,0.2603940988342102,0.2537193264956068,0.03146255226695089,0.00062036739106559,0.6495451927469166,0.29217850267013823,0.5043549321179962,0.1839872046307435,4,05109
136,0.0035607411702004584,0.16670120814926737,0.25750541627978957,0.19315993979066753,0.003990735426744282,0.2699675204664298,0.6360300689162083,0.3382864701996158,0.45065821851801835,0.15239111664268698,4,05111
137,0.0022199798183652874,0.16850051840889033,0.267822139688435,0.25331676409843523,0.0482220738006347,0.0004173099873938412,0.6099531290341801,0.30067233516988623,0.5072620352926902,0.20591048146510432,4,05113
138,0.005164171379392665,0.17478190851867492,0.3024863303414835,0.2624006721041761,0.050802276449426795,0.004082573331807186,0.6070187285257497,0.33478803922152045,0.4477854512075923,0.1485428320721728,1,05115
139,0.0013015750100807866,0.1670689817772897,0.23295161456721342,0.2988588231175832,0.007125830122161187,0.17081682928952494,0.6639590077654861,0.31146839640476565,0.4425641107812325,0.16807160272959998,4,05117
140,0.045499622513823876,0.182682018564112,0.46342721551635196,0.3790912591451675,0.014190784619168648,0.021703014649665175,0.6618140652618622,0.30667486523781873,0.46473363381029675,0.1448710540657198,6,05119
141,0.0021968424902987053,0.16795817413436323,0.22686474775611265,0.2400147022788532,0.04463874313355743,0.054607386000736176,0.581875235844373,0.3686484196042469,0.4306655892835478,0.12545205360336475,1,05121
142,0.004072437223279897,0.1661003870079308,0.17940782007634376,0.1817131655406588,0.003909567926539313,0.1526922188287101,0.6593861095112311,0.3165040135464845,0.46121764130924936,0.1650100765698373,4,05123
143,0.007055280158938732,0.1870861292585277,0.3893531414422779,0.3601533237651836,0.013105169303927196,0.0003758106130692918,0.6537457051498482,0.3027401418711765,0.4825997285177665,0.14541396279426091,4,05125
144,0.0012407224998478685,0.1678102620594922,0.17868564943773857,0.20429166520810726,0.035967348528326636,9.651017284778937e-06,0.6220929077873328,0.3119508905227715,0.47058675413918843,0.21239115174459505,4,05127
145,0.0011286468875947142,0.16737082560449745,0.11585680387908798,0.19280988553225747,0.04848603315089477,0.00011605348284946672,0.559939226629064,0.35085791630564667,0.4266757618556017,0.18551902297169814,1,05129
146,0.012673906109257673,0.1769584518994806,0.4324770452904157,0.2942031014807295,0.04023730345526789,0.00046691621623760497,0.638477885245576,0.3213224729324029,0.44252519680172875,0.24030343188872066,1,05131
147,0.001825842790549003,0.16847042002156193,0.2636954503249768,0.23182343263205796,0.04672740397978711,0.0006116332204228651,0.6690482810669104,0.2820800680046025,0.4818237379853088,0.18913562285053806,4,05133
148,0.0018989995446092364,0.16839101760927652,0.23666563499432575,0.20527181713165538,0.039148471135445145,0.00036365033129047035,0.5727294393358623,0.3636133604027384,0.43378099670146797,0.13410162626109007,1,05135
149,0.0011520516992227594,0.16866333635177164,0.14402145878468997,0.20030104666223264,0.04172537429235898,0.0001939854474240566,0.5764979841512584,0.3440804937360501,0.4401308425334375,0.15383602163354915,1,05137
150,0.006441672868941748,0.1649242566916598,0.3338491695037656,0.28478664192949904,0.011393887841272444,2.8309650702018214e-05,0.703327639967429,0.2572043174950286,0.4846644584890846,0.13288367061883832,4,05139
151,0.0017318223186946265,0.16856616155839704,0.21953987413597442,0.23618160814926314,0.03385278667085269,0.0003233090790400944,0.587600047665389,0.3379753203686843,0.4595420511329691,0.15160254144274718,1,05141
152,0.013385679866311714,0.2065425867815336,0.3311668214175178,0.3253229250533833,0.1466360180532198,0.0007215100522100733,0.563141744950448,0.350113921742475,0.43092883090960293,0.24687469027534736,1,05143
153,0.006744196776956826,0.17563756267272534,0.22882492520375525,0.24435537508313787,0.07350937955554845,0.0418060836538597,0.6397092411272868,0.32683706828562975,0.45071544495846505,0.1500322359906744,4,05145
154,0.001446283616832473,0.1662826972397486,0.1991127617868565,0.28223124584310566,0.001988603755021727,0.16602992471627456,0.6487060832952672,0.3260423700748225,0.4421543694676339,0.1734074225642032,4,05147
155,0.0022225209121991894,0.168903836799091,0.22273805839265448,0.2315083837994889,0.05314491568298482,0.0036895839079709876,0.6403845008043539,0.31634912465657306,0.453835430491621,0.17076409382462301,4,05149
156,0.1477807891968739,0.3270797484004141,0.6081708449396472,0.6365036580670004,0.0301672542428466,0.008301998088712537,0.6017705705944273,0.10731008951517515,0.14818901206562274,0.7589027894505466,2,06001
157,9.214808692413294e-05,0.16766063007677384,0.5186216857526049,0.43828543424230754,0.005650979749118636,0.003316732940202361,0.23079978550574987,0.33438754028948403,0.31032754125454093,0.6090085621693573,2,06003
158,0.0025285221065132913,0.17329246832288062,0.44836479933972967,0.3838169916337032,0.024920062310404195,0.010900824023157809,0.5665825902166791,0.21763192628928843,0.30745935205935065,0.7016329775766466,2,06005
159,0.019184322253495506,0.19042963011375186,0.4194779737955225,0.3327615780445969,0.02911781585635812,0.2027566779731551,0.6133443228535679,0.21635050285491783,0.3825724887321139,0.7131157510621714,2,06007
160,0.0027152256324147277,0.1748429652472554,0.4652842257299082,0.36571918647390345,0.03194638025744036,0.005977068024809291,0.5769597426068996,0.21901120878933936,0.2973577407916934,0.7243398692200141,2,06009
161,0.0016561244708004912,0.17013672407432412,0.47848963169297426,0.2687366541813981,0.024350250061490532,0.2594178004520923,0.6531101666302558,0.2061326781838331,0.19460652244077634,0.7820381461482582,2,06011
162,0.08773086339012678,0.3085056036030923,0.7408439079748272,0.6181083067875521,0.03799294908584078,0.02722243143483025,0.6232448213540945,0.12339654741755471,0.14936787673882537,0.8053436389971945,2,06013
163,0.0023818073730506296,0.17035887883793854,0.3760445682451253,0.22918052298106206,0.014573255718619333,0.007651326503372741,0.42873527834601133,0.17768376915769782,0.684382446590563,0.7612388643716296,2,06015
164,0.011422083041609073,0.1976073788633072,0.5494686887444546,0.5548885077186965,0.013708288923505781,0.006425840328551512,0.4724434470020461,0.2416556071833181,0.39391934734389195,0.6732646306024395,2,06017
165,0.06877176229538343,0.30396934665573955,0.44619828742391415,0.24171246543214198,0.5256620480446011,1.0,0.5158090206748626,0.2510484384411811,0.15322722788255305,0.7471711920193763,5,06019
166,0.002800820372083008,0.16956628797162382,0.40152687506447954,0.21355060034305318,0.08126998442239895,0.22806820798559915,0.6232448213540945,0.21824681530299014,0.22336166423645054,0.7761097638024569,2,06021
167,0.014458288947779853,0.1755507073264348,0.4382544103992572,0.3100430566737844,0.08697630564893007,0.017869630584150982,0.4760828980556494,0.15673760494767733,0.5502070452615363,0.7950216131573294,2,06023
168,0.012264388776657243,0.1930028989046767,0.3267306303518002,0.12733223649665698,0.5561613511519226,0.42591637856771564,0.9604526225894222,0.19320083533842394,0.0,0.6529802494926346,7,06025
169,0.002338742519655026,0.16765289049146082,0.44826163210564324,0.3752056568768159,0.02263261457735509,0.02261214047789135,0.6445254314710728,0.2999638073469133,0.027267254344059078,0.6553951863223629,5,06027
170,0.05385527400681681,0.30792112158630547,0.44857113380790264,0.2080197430601743,0.37074690497663365,0.7673682119811204,0.6689191873051182,0.2359689199504321,0.053220589615461215,0.8004209627195864,5,06029
171,0.009807284781054674,0.18981590966356024,0.3302383163107397,0.21171281548640036,0.3497991309338362,0.39208435143523174,0.7132926853488512,0.22293721347112558,0.04053463229722953,0.8461578965082577,5,06031
172,0.004809086951550034,0.17564329569888315,0.37656040441555755,0.32278503167991035,0.008383208985816185,0.015803154763134115,0.5505997894778655,0.2062457645839845,0.39678066936622863,0.8006053713150952,2,06033
173,0.0028424140658905627,0.17020523373690974,0.38832146910141335,0.16701088668743652,0.0796302369435107,0.061853369778148204,0.3063196361541979,0.383385112667332,0.15551399644280448,0.5480496269341342,5,06035
174,0.9999999999999998,0.902381470400816,0.5840297121634168,0.392095774845101,0.02344838894810199,0.02647679383940823,0.664957001847034,0.1385701941226434,0.1103119756627394,0.9999999999999999,2,06037
175,0.008386679586122684,0.19424667892960965,0.3836789435675229,0.20777470507928725,0.19455603837009103,0.2900315993607938,0.5308186530555502,0.24540339770370137,0.18147648794467808,0.7384562546643463,5,06039
176,0.02971207400735178,0.17821255137149752,0.9996904982977406,1.0,0.044285480036074444,0.0025082993923140457,0.5242001151913568,0.012483427923454637,0.3046987485722003,0.8075936901383588,2,06041
177,0.0014310370538290604,0.16942324896898692,0.416176622304756,0.3190044456890818,0.032979421169139954,0.002239277285500833,0.5095529383726244,0.24476028331310365,0.26658136111944075,0.7304470129979792,2,06043
