"","Pop_change_all","Income_change_all","Ag_change_all","Livstk_change_all","Avg_Rain_all","Avg_Temp_all","cluster_all","Water_change_all"
"4618",4509,2253.5,-689,0,43.378,54.865,1,-53.27
"4715",8136,1714,-124,-2400,45.312,59.1116666666667,1,-2.89
"4716",1597,1104.5,-352,-800,46.058,57.8566666666667,1,0.51
"4717",203.5,614,275,-1500,52.644,51.915,1,1.13
"4719",1201.5,1960.5,-443,-1900,51.126,50.7366666666667,1,0.13
"4720",392,4144.5,9,-400,54.308,50.1133333333333,1,6.56
"4725",13459.5,2640.5,-1352,-2200,50.15,54.0466666666667,1,261.33
"4726",704.5,911.5,844,-1100,50.626,57.5966666666667,1,-5.2
"4727",19463.5,2522,-380,300,44.664,59.9883333333333,1,-8.07
"4728",2373.5,1166.5,694,-700,51.942,57.195,1,-0.41
"4731",173.5,672,-717,-200,43.882,58.425,1,-0.32
"4732",5732,1305.5,-225,-5200,46.958,58.6366666666667,1,-5.8599999999999
"4734",1509.5,2466.5,111,-700,60.648,56.3133333333333,1,27.91
"4736",821.5,1126.5,-50,-1400,61.114,54.8566666666667,1,-0.27
"4737",749.5,944.5,-1,-2100,49.304,59.19,1,79.8
"4742",6696,1782.5,-6,-3500,44.272,59.015,1,-9.33
"4743",2873,2390,-360,-1100,43.686,58.285,1,7.75
"4748",5606.5,1884.5,894,-1500,44.202,59.2333333333333,1,-1.2
"4749",6138.5,1540,-241,-400,45.408,59.75,1,99.3899999999999
"4750",761.5,1965,448,-400,48.632,59.805,1,1.16
"4751",354.5,1794,13,-100,60.288,54.1766666666667,1,41.19
"4752",4786.5,2307.5,-1355,-1300,44.958,58.415,1,-0.359999999999999
"4755",-1038.5,1706.5,-1403,-2400,46.764,59.5216666666667,1,-4.26
"4757",2282,2839.5,38,-500,57.244,51.06,1,10.4
"4758",7354,2475.5,-1414,900,58.9,55.555,1,-3.48
"4762",15986,2231,-505,-3500,44.994,58.3566666666667,1,0.0199999999999996
"4763",3011.5,1323,-139,-200,64.734,52.435,1,0.56
"4766",3268,957,94,-500,44.08,60.4316666666667,1,2.97
"4768",5958.5,2341.5,-186,-3200,47.404,59.025,1,1.47
"4769",1221,1344.5,-121,-300,55.584,56.6033333333333,1,0.0899999999999999
"4770",1821,3757,-175,-1000,64.396,53.5983333333333,1,317.86
"4771",457,1358,-110,100,47.904,54.5766666666667,1,1.24
"4774",-3.5,1435.5,-88,-400,52.93,51.5733333333333,1,1.59
"4777",3491,2523,-1885,400,45.926,59.7216666666667,1,-9.38
"4779",37.5,857.5,-1183,-1200,47.254,59.465,1,2.41
"4786",1659.5,1569.5,-580,300,44.52,57.8983333333333,1,-2.94000000000005
"4788",982.5,2102,123,-1300,57.552,59.2616666666667,1,-0.27
"4789",4790,1530.5,68,-2200,44.666,59.7616666666667,1,-1.65
"4792",697,1840.5,-300,-800,42.92,58.4233333333333,1,40.63
"4793",3270,1727,110,-4000,44.818,58.9583333333333,1,48.94
"4794",2014.5,1345.5,256,-1500,51.362,59.13,1,-2.69
"4798",1241.5,1361,-488,-1000,45.142,57.5616666666667,1,267.45
"4799",1034,1409.5,-792,-4000,48.328,56.6766666666667,1,5.21
"4800",446.5,2325,-7,100,61.416,52.175,1,15.64
"4801",1535,1586,854,-200,71.984,53.9733333333333,1,499.29
"4804",1010.5,862.5,-889,-300,45.708,58.4533333333333,1,1.35
"4806",419,1561,-178,-500,45.57,58.7516666666667,1,-0.0699999999999998
"4808",3505,1851.5,-171,-600,53.712,50.9116666666667,1,1.54
"4810",1715.5,945,-303,-1900,48.49,56.61,1,-2.85
"4812",905,901.5,-919,1000,44.544,57.6566666666667,1,-0.65
"4813",68.5,1120.5,46,-200,54.238,51.2783333333333,1,-0.87
"4862",624,1589,-103,-1300,45.408,54.01,1,-48.51
"4866",1116,1235.5,-4,1300,44.802,53.1133333333333,1,0.69
"4868",88.5,2022.5,1,2000,44.524,51.8733333333333,1,5.88
"4869",1166.5,1533.5,7,300,45.632,53.6766666666667,1,0.00999999999999979
"4875",936.5,1850.5,-2,-1500,44.83,52.6266666666667,1,1.51
"4885",240,1231,-22,-400,43.174,52.3783333333333,1,-0.41
"4888",-63,2508,-39,-200,44.564,54.63,1,-4.46000000000004
"4891",-220.5,1822.5,-37,1600,44.398,51.8666666666667,1,1.33
"4897",1386.5,1222.5,53,-2600,43.676,52.8733333333333,1,-1.24
"4898",548.5,1476.5,-40,-600,44.648,52.4516666666667,1,-1.64
"4899",1562.5,1406,24,11200,42.374,50.6033333333333,1,-1.04
"4901",262,1993,-56,-100,44.484,53.78,1,0.12
"4905",164,2387,20,100,44.938,54.9483333333333,1,0.56
"4914",288.5,2077.5,-329,1900,44.54,53.945,1,-1.08
"4917",-214.5,1821,8,-900,46.168,52.465,1,-2.49
"4921",683,1514,-14,-1400,44.24,51.95,1,-2.22
"4922",288,2964.5,2,1500,45.132,52.3433333333333,1,-0.0899999999999999
"4925",882.5,1621,-20,200,44.212,51.8316666666667,1,-0.54
"4926",1200.5,1977,-80,-100,41.734,53.19,1,-32.48
"4927",489.5,700.5,34,300,43.412,53.5816666666667,1,3.08
"4934",-103.5,1185,16,1800,44.872,54.4583333333333,1,0.540000000000003
"4945",-592.5,2352,-66,100,44.734,53.385,1,-37.87
"4950",693,1273.5,-209,-15000,43.928,58.93,1,0.31
"4960",1830.5,1324,-101,-25000,42.04,59.8016666666667,1,-0.0999999999999996
"4970",1970,2359,217,15000,40.788,58.995,1,-0.49
"4998",1219,2312.5,-389,5000,39.552,59.9433333333333,1,10.4
"5000",466,2166.5,3183,25000,39.658,60.8916666666667,1,0.13000000000001
"5005",-10.5,2503,644,-25000,38.56,60.6833333333333,1,5.32
"5007",-500.5,1580,-223,15000,39.602,58.8916666666667,1,0.0200000000000005
"5139",1147.5,720.5,-322,-3200,48.804,60.17,1,-4.15
"5151",28410.5,1925,0,-2100,53.862,60.0983333333333,1,13.99
"5174",25151,2585.5,211,0,43.098,60.6016666666667,1,-39.67
"5625",-2119.5,3228.5,-3208,200,45.474,57.8666666666667,1,2.68
"5628",558.5,2669.5,-325,100,46.578,57.5983333333333,1,-0.35
"5629",210.5,2072.5,3,1500,45.968,55.3366666666667,1,-0.960000000000001
"5630",474,2151,-464,-1700,42.788,56.2,1,1.35
"5631",3793,1913.5,397,10800,42.862,52.79,1,29.9
"5632",-134.5,-504.5,-103,-1500,44.834,52.375,1,258.74
"5633",3663,3075,-109,-2600,44.032,56.0533333333333,1,12.92
"5634",1,1362,-125,2000,44.996,51.9366666666667,1,0.58
"5636",-356,924.5,-158,-1200,47.282,58.3483333333333,1,6.94
"5637",625.5,1541.5,-430,400,43.444,56.7016666666667,1,1.25
"5638",1548,1955,-548,3800,42.994,56,1,1.68
"5639",2861.5,3341,-161,-800,45.216,57.1433333333333,1,1.35
"5640",370,1097.5,-184,10000,47.552,52.8633333333333,1,0.86
"5641",139.5,2386.5,-383,-200,48.23,59.415,1,0.29
"5642",86,1315.5,-723,1000,46.578,56.5566666666667,1,0.4
"5645",41,3069.5,-124,900,44.356,53.245,1,0.23
"5649",1458,2150.5,721,-100,47.592,58.3716666666667,1,0.04
"5653",578,2540,-671,2700,46.198,52.2,1,0.88
"5655",3826,1961,-254,0,45.06,56.1966666666667,1,1.19
"5657",274,1294.5,-163,1700,43.56,52.44,1,4.43000000000001
"5658",915,3702.5,-40,0,48.516,59.15,1,0.52
"5660",-1031,1365.5,-523,1600,46.974,50.7866666666667,1,0.86
"5661",1419,2745.5,117,-100,45.266,54.5033333333333,1,0.14
"5663",-522,1778,-1068,2600,45.038,57.1066666666667,1,-0.920000000000002
"5666",-1535,1048,108,1300,44.64,57.3,1,-6.88
"5672",1181.5,2462.5,234,-400,46.354,58.2516666666667,1,44.25
"5674",922.5,1444,-1076,-2200,50.858,55.5783333333333,1,2.54
"5676",3310.5,4041.5,-87,-1000,46.23,56.25,1,152.88
"5677",-89,1396.5,-713,2400,47.774,57.4083333333333,1,0.92
"5678",411,3722.5,-265,-5400,44.688,54.1883333333333,1,2.35
"5680",197,1495.5,-923,-2100,46.296,57.9616666666667,1,50.89
"5681",449.5,2915.5,-171,200,47.68,58.6783333333333,1,0.16
"5682",4449,2481.5,81,400,42.398,53.645,1,13.45
"5683",272,2383,-21,1100,46.004,55.1116666666667,1,3.9
"5685",-260.5,3321,-52,-10,46.358,58.815,1,1.51
"5687",47,2383,-72,-1700,47.304,57.58,1,0.53
"5688",3424.5,2670,-929,-1400,44.796,55.8066666666667,1,1.92
"5689",469.5,3324,57,-6200,42.774,52.9016666666667,1,0.28
"5690",-382,1411,107,4200,49.436,55.6583333333333,1,0.68
"5691",701,1830.5,-1419,10100,44.61,56.9366666666667,1,49.83
"5693",1501.5,1841,-402,-2000,45.504,56.78,1,-0.67
"5696",-82,1001.5,-79,2500,40.778,53.2516666666667,1,1.65
"5700",704.5,2698.5,-589,7800,43.976,54.2666666666667,1,31.15
"5701",3598.5,3239.5,453,8700,42.344,52.7083333333333,1,13.53
"5702",-733,1523,-119,6600,47.494,53.865,1,4.07
"5703",-84.5,1797,-394,8000,49.15,55.755,1,0.6
"5705",-349,1900.5,-264,-3000,47.546,52.1833333333333,1,19.29
"5706",505.5,2135.5,1123,-900,47.736,59.215,1,32.14
"5709",105,3576.5,-444,-600,48.55,59.4383333333333,1,95.71
"5710",-168.5,1032.5,234,100,47.532,59.02,1,0.74
"5711",54,1867,85,1000,48.656,51.875,1,5.96
"5712",2730,4628.5,-93,-300,43.338,53.555,1,0.35
"5713",1609.5,2569,-426,7000,46.394,54.4583333333333,1,72.33
"5714",259.5,4014,200,400,46.102,57.7016666666667,1,-0.0800000000000001
"5715",686.5,1836.5,87,-200,50.062,53.5066666666667,1,1.5
"5716",703,1475,-899,800,43.466,52.4983333333333,1,9.01
"5943",1898,1857.5,-719,2200,49.562,59.99,1,0.329999999999998
"5990",1381,2166,128,-7000,49.766,57.3066666666667,1,-0.3
"5993",807,1870,-369,-2000,47.848,57.3783333333333,1,-0.779999999999999
"5996",-656,2190,8621,-800,50.444,59.3383333333333,1,-71.2
"5997",823,1560.5,611,6500,57.284,59.615,1,17.36
"6001",5590.5,2318.5,27256,5300,51.41,60.3866666666667,1,13.02
"6002",3765.5,1850,2338,-2000,54.27,59.9316666666667,1,26.18
"6009",202.5,1697,-181,-1000,54.376,59.7783333333333,1,7.22
"6010",310.5,677.5,15,6000,52.354,57.55,1,81.98
"6013",1993.5,911,1351,-1500,50.49,59.69,1,139.59
"6017",880.5,1874.5,2387,18000,54.602,59.6583333333333,1,52.12
"6018",193.5,1670,71,-5500,53.318,58.2733333333333,1,-0.37
"6019",-201.5,155,28428,6600,52.606,60.615,1,36.28
"6021",1199.5,920,36,4000,56.804,58.9916666666667,1,0.25
"6023",-217,691.5,-666,-3600,50.042,59.44,1,-49.62
"6029",632,1937.5,-150,1000,49.532,56.9566666666667,1,-0.36
"6036",-107,1058,-79,-1000,53.75,56.8033333333333,1,-0.0399999999999998
"6043",2995.5,1887.5,2170,2500,56.422,59.605,1,-177.6
"6046",-73,2124.5,-10381,1000,50.958,58.5566666666667,1,14.79
"6051",4388,1930,-621,-1500,50.548,61.045,1,-35.66
"6053",156.5,1213.5,-148,2500,52.066,58.2116666666667,1,-1.79
"6054",411,978,-59,7000,55.886,58.4466666666667,1,0.36
"6056",522.5,698,-222,500,58.218,58.8733333333333,1,1.34
"6057",19738.5,2537,-224,-4000,48.246,57.8816666666667,1,-0.73
"6265",4834.5,2277,261,-2000,45.068,60.0283333333333,1,0.25
"6282",720.5,2020.5,-39,0,48.11,59.1283333333333,1,-0.62
"6283",2879.5,1518.5,-35,-1600,53.248,58.7316666666667,1,-0.26
"6302",2310,1646,-6,1300,52.688,57.2666666666667,1,-4.15
"6334",3929.5,1013,14,-2400,56.856,57.7616666666667,1,0.0699999999999998
"6353",3086,3059,-236,-500,50.226,59.01,1,-0.79
"6384",1897,2668.5,-21,-3500,57.522,55.7433333333333,1,-0.0700000000000003
"6386",3396,1786.5,-7,-6000,49.082,59.63,1,-1.31
"6394",3277,3243.5,-80,-1900,57.844,57.935,1,-0.77
"6395",8192.5,632.5,-54,700,46.084,60.0633333333333,1,-14.32
"6446",135.5,3197,28,-500,42.34,54.795,1,-0.84
"6455",-231.5,2759,163,-1100,46.654,53.865,1,-3.05
"6457",930,3141.5,682,-7800,42.796,55.4016666666667,1,3.77
"6460",-294,2338,1519,-2100,48.154,54.7766666666667,1,-32.8
"6461",-90,2154.5,80,-700,44.766,53.9133333333333,1,-0.46
"6469",102.5,3153,184,1500,44.958,54.455,1,-0.47
"6473",-336,2981,5291,-200,49.184,56.9966666666667,1,9.25
"6474",-389,3430.5,5039,-5900,43.1,54.075,1,-9.13
"6482",126,1769.5,1064,-700,46.372,56.515,1,-19.17
"6484",-421.5,2363,306,-3800,46.214,55.41,1,-1.41
"6494",698.5,1113.5,-2110,800,47.426,55.4666666666667,1,1.31
"6504",-984.5,1629,112,700,45.48,54.7833333333333,1,-2.52
"6507",132,1941,-1984,-1000,51.684,57.84,1,34.63
"6522",-163,1127,679,-9900,44.192,56.305,1,-4.26000000000001
"6525",5322.5,2919,-563,-1100,42.608,56.3616666666667,1,-12.11
"6534",-167,1531,625,-800,50.33,56.9083333333333,1,0.59
"6539",-152.5,2850,490,-1700,46.64,55.5766666666667,1,2.09
"6540",-285.5,2834.5,-8958,-500,47.658,56.5166666666667,1,8.48
"6543",2141.5,2192.5,28,-2900,49.488,56.49,1,104.03
"6555",5454.5,1828,7,-3000,50.578,55.53,1,1.67
"6556",213.5,2102.5,44,200,47.902,53.13,1,-0.46
"6558",41,1336,-10,-3900,51.168,55.2,1,-2.05
"6559",612.5,2119.5,2170,-2300,50.506,54.665,1,1.43
"6560",1735.5,2296,-20,-2200,43.27,53.7366666666667,1,-147.95
"6569",521.5,2233,-34,-1000,43.54,52.6533333333333,1,-0.25
"6571",443,2186.5,-118,-1700,50.868,56.1933333333333,1,7.75
"6573",-36.5,1921,943,-3700,49.248,53.715,1,0.67
"6576",2145.5,1948,-32,3000,49.614,55.6966666666667,1,0.11
"6581",283.5,1549,974,-1100,48.594,54.04,1,1.59
"6584",344,1933,31,-2100,49.78,54.6433333333333,1,-38.5400000000002
"6585",458,788.5,-493,-3200,48.534,54.1016666666667,1,-0.5
"6587",-415.5,2148,4703,-1700,48.654,55.2766666666667,1,-7.47
"6598",6939.5,1674,27,-2500,49.408,52.9316666666667,1,1.34
"6603",222,3038,27,-400,44.434,54.4133333333333,1,0.15
"6605",-24.5,1848.5,34,-2500,49.482,52.8366666666667,1,0.0699999999999998
"6607",208.5,2066.5,11,-100,50.07,55.9966666666667,1,0.29
"6614",1023.5,2233,54,-4700,47.182,53.29,1,-0.1
"6615",-346.5,1609,-25,2300,47.166,52.0833333333333,1,-0.23
"6619",293,2804.5,-261,-1200,49.246,56.5,1,-2
"6622",-115.5,1929.5,-3618,-1100,48.838,54.3833333333333,1,-39.51
"6623",664,1874,73,-1600,45.96,54.6216666666667,1,-0.55
"6629",651.5,1389,-1019,-500,45.634,53.7016666666667,1,-233.11
"6633",501.5,1265,70,-2000,49.522,54.25,1,0.44
"6744",-432.5,2682.5,676,10100,47.972,58.1583333333333,1,-4.85000000000001
"6839",649,429.5,7,2500,50.93,56.1616666666667,1,0.55
"6840",944,1195.5,-17,9000,48.496,58.0766666666667,1,0.37
"6841",984.5,2947.5,153,2100,47.314,55.6383333333333,1,0.27
"6842",-30.5,1983,317,-1400,51.456,58.11,1,23.68
"6843",1826,1625.5,52,10000,50.536,57.4916666666667,1,1.28
"6844",240,80.5,-65,3000,45.996,55.42,1,0.149999999999999
"6845",-633.5,1550.5,-61,100,47.074,54.8066666666667,1,-0.28
"6847",293.5,1510,192,-5500,46.646,55.0333333333333,1,0.19
"6848",-211,1926,15,-1100,45.286,55.16,1,-8.5
"6849",274,2123,143,-8000,47.136,55.28,1,0.15
"6850",100,1096.5,-111,200,42.48,54.6133333333333,1,-0.02
"6851",-949,2699,3,300,43.702,55.7933333333333,1,0.280000000000001
"6852",622.5,1177.5,24,-500,51.482,56.2633333333333,1,0.55
"6856",1293,2192.5,2085,-1400,51.508,58.6333333333333,1,0.49
"6858",-112.5,492,154,-900,53.216,58.3183333333333,1,-0.0700000000000001
"6859",274,2394,-24,900,47.352,55.1966666666667,1,-38.78
"6860",466,2352.5,16,2100,44.214,54.6833333333333,1,0.84
"6861",246,692.5,-87,500,50.678,55.165,1,-0.0799999999999998
"6862",206.5,1932.5,654,-3200,49.884,58.2366666666667,1,2.9
"6863",1080.5,2398,77,0,46.872,55.3866666666667,1,-93.65
"6864",-1179.5,1292,152,300,47.382,55.41,1,-0.0499999999999998
"6865",263.5,758,285,5500,48.668,56.375,1,0.23
"6866",-35.5,2100.5,823,-1800,50.802,57.7366666666667,1,-0.78
"6868",1926.5,1662.5,6144,-2800,47.922,57.2183333333333,1,45.75
"6869",221,2239.5,11,1400,51.75,57.4816666666667,1,0.87
"6871",-287,1720,-2,500,46.572,55.8316666666667,1,0.24
"6873",263,1707.5,125,-1000,46.216,54.92,1,1.1
"6874",-1246,1720.5,-234,-100,41.72,56.0666666666667,1,0.94
"6877",279,697,-81,600,44.524,55.025,1,-0.44
"6878",1025,910,74,5500,46.316,55.5983333333333,1,0.19
"6879",1110,1740.5,-198,0,44.246,54.7683333333333,1,-0.18
"6880",-35,1571,1334,3700,52.74,58.4566666666667,1,0.300000000000001
"6881",743.5,1342,28,-2000,51.296,56.6283333333333,1,-0.3
"6882",-70.5,2587,-112,4500,49.422,56.5383333333333,1,-0.39
"6883",35.5,2198,63,800,40.382,54.7483333333333,1,3.31
"6884",81.5,1664.5,354,-100,50.008,56.6666666666667,1,39.95
"6885",3351,2755,157,-1000,50.412,56.1566666666667,1,2.78
"6887",389,1279.5,305,500,45.088,55.0083333333333,1,0.54
"6888",378,1615.5,85,-1000,50.32,56.7683333333333,1,0.54
"6889",557,1861,1918,-2100,47.276,57.3466666666667,1,-21.38
"6890",207,1622,-153,-2500,49.268,55.1466666666667,1,0.39
"6891",-156.5,1337,-6888,-700,52.488,58.5066666666667,1,4.22
"6892",183.5,1982.5,83,-3100,50.16,58.195,1,-0.66
"6893",32.5,1612,-7,500,45.918,54.8883333333333,1,0.84
"6895",4016,2627.5,56,-2800,46.8,55.54,1,0.899999999999999
"6898",-15,1720.5,102,800,47.576,55.4833333333333,1,-0.14
"6899",353.5,1304.5,-52,-1000,49.166,56.0416666666667,1,-0.0900000000000001
"6900",2720,2719.5,25,-4500,45.172,55.3,1,-2.44
"6901",136,1947.5,-7,700,43.946,55.3083333333333,1,-1.95
"6902",-25.5,-171,-13,300,44.74,55.815,1,0.0499999999999999
"6904",-62,1442,-40,600,44.596,54.585,1,-0.16
"6905",709,1691.5,53,14000,47.798,55.0866666666667,1,0.22
"6906",-145,1864,-23,-3000,51.622,57.945,1,-3.53
"6907",132.5,1740.5,2167,-1300,49.208,58.0966666666667,1,1.22
"6909",-148.5,2588,72,800,51.734,58.2,1,-520.72
"6910",521,1150.5,-93,-400,49.386,55.455,1,0.0800000000000001
"6912",5354,2373,-145,2000,47.308,55.6916666666667,1,-1.19
"6914",703.5,1986.5,-47,1000,49.478,55.7633333333333,1,0.4
"6915",630.5,2493.5,26,-400,51.388,58.5916666666667,1,-4.33
"6916",281,2564,2,9500,45.012,54.455,1,7.13
"6917",1279,1411.5,-4,-500,49.598,56.0383333333333,1,4.93
"6919",227.5,2836.5,-56,11000,46.428,55.605,1,-16.38
"6920",46.5,1799.5,44,1500,50.072,56.56,1,-0.21
"6921",-333.5,584.5,-22,6000,48.382,57.2783333333333,1,0.59
"6922",1677,1651.5,-48,-1000,46.076,55.2583333333333,1,0.44
"6923",53.5,2524,-79,3800,44.3,55.4466666666667,1,1.17
"6924",-149,1870,93,-400,46.748,58.0733333333333,1,740.02
"6925",2523,1821.5,-857,3500,48.598,56.2616666666667,1,0.699999999999999
"6926",161.5,1286,5,4800,46.12,54.92,1,-0.82
"6929",190.5,3116.5,-106,300,46.43,55.0733333333333,1,-0.56
"6930",-58,12.5,-24,100,46.086,55.6966666666667,1,0.11
"6931",252,1486,-69,-1700,41.796,54.9333333333333,1,1.39
"6934",-225.5,1368,8,200,46.072,55.715,1,0.93
"6935",2922.5,2094,164,3000,48.322,55.5133333333333,1,32.2
"6936",6,985,6,800,44.63,54.7716666666667,1,0.00999999999999998
"6937",246.5,1642,3,-1400,45.914,55.08,1,0.37
"6938",490.5,1773.5,-2,800,47.118,55.07,1,-1.14
"6939",565,2342.5,-261,10000,50.262,56.0816666666667,1,14.6
"6940",5903.5,2674,-167,-4500,47.206,55.1166666666667,1,0.23
"6941",3781,3699,-229,-1000,49.2,55.3383333333333,1,-0.350000000000001
"6942",404.5,1638,62,-200,47.076,58.085,1,-0.0700000000000003
"6943",2408,2870.5,-195,100,47.68,55.9916666666667,1,-0.39
"6944",660,1426,-65,-3700,50.408,55.855,1,-0.45
"6945",168,999,530,-1500,49.332,58.09,1,0.96
"6946",760,3101.5,582,800,50.844,58.4883333333333,1,-2.88
"6947",373.5,2403.5,8,-200,51.17,55.1366666666667,1,-5.5
"6948",-280,673,307,-1200,48.952,57.5133333333333,1,1.07
"6949",8626.5,2179.5,83,-8000,49.954,58.2083333333333,1,0.219999999999999
"6950",338.5,2575.5,-397,1000,48.224,55.74,1,0.31
"6951",396.5,1754,97,1000,48.496,55.895,1,0.38
"6954",125,446.5,5,-100,43.65,55.55,1,-0.19
"7295",871.5,2191.5,-52,-10000,49.412,56.9916666666667,1,-1.42
"7296",46.5,2565,-2693,4600,48.196,57.1483333333333,1,2.32
"7298",897.5,2249,407,-3500,43.454,55.4733333333333,1,1.07
"7299",208,2265.5,-5205,-2200,49.832,56.71,1,-0.0499999999999989
"7302",785,1823.5,-10372,-3800,51.592,58.4083333333333,1,-0.180000000000007
"7304",1501.5,2798.5,1401,-10500,45.744,54.6833333333333,1,-3.31
"7305",3053,2656,-42,-6200,44.526,55.975,1,-1.05
"7306",2795,2210.5,-6758,1000,49.386,57.0516666666667,1,6.52
"7311",9935.5,2649,-94,-6500,49.324,56.0266666666667,1,0.6
"7316",456.5,1793,350,8000,43.396,54.9183333333333,1,2.19
"7317",918,1246,-40,1100,46.186,54.9216666666667,1,0.0800000000000001
"7318",3,1192,-2102,-6500,47.206,56.6483333333333,1,2.46
"7319",576,1647,19,-5000,47.632,55.6866666666667,1,-0.2
"7322",285,1824,200,-9000,48.348,55.17,1,-0.0100000000000051
"7323",302.5,666,45,-15000,47.482,56.1833333333333,1,18.53
"7324",-507.5,1529,-3652,-800,50.728,59.8766666666667,1,21.95
"7325",3465,1830,135,-1500,44.296,55.2683333333333,1,-136.65
"7326",-4,1960.5,161,-2000,45.838,55.0566666666667,1,-0.37
"7328",14899.5,2129,193,-9500,49.08,55.9416666666667,1,6.99000000000001
"7334",-46,3315.5,-9294,-4800,46.456,54.4466666666667,1,6.35
"7335",1262.5,1588,50,0,48.892,56.455,1,3.88
"7336",-13.5,1486.5,464,800,47.416,54.8483333333333,1,2.57
"7338",5171.5,1836,-1708,-7800,49.03,57.5166666666667,1,2.06
"7339",9081.5,2575.5,-133,-5000,43.582,56.0116666666667,1,35.47
"7342",1422,2143,75,-4400,46.764,55.69,1,0.75
"7344",1584.5,1689,-140,3700,49.518,56.515,1,3.82
"7346",6194.5,2356.5,-1789,-8100,43.726,54.615,1,0.53
"7349",667.5,1947.5,-20,4000,48.964,57.7733333333333,1,-0.62
"7352",150,1746.5,144,8000,45.368,55.8266666666667,1,0.12
"7355",620.5,1529,137,-200,43.95,56.1083333333333,1,-0.62
"7356",358,1444.5,6278,-1200,49.758,58.525,1,-0.0400000000000063
"7357",320.5,1329,61,13500,44.446,55.19,1,0.38
"7359",55.5,2271,-175,-500,45.314,54.28,1,0.3
"7360",661,1419.5,-215,-3000,43.39,55.2483333333333,1,-5.62
"7361",-456.5,2303.5,-2302,-1100,48.144,59.165,1,-42.6900000000001
"7362",2462.5,1665,-858,0,49.454,57.46,1,-1.07
"7364",197.5,1140.5,253,-4500,50.194,56.9616666666667,1,0.05
"7365",353,2119.5,1586,-6500,45.228,55.6333333333333,1,-1.03
"7366",73,1582.5,-53,0,47.932,57.1216666666667,1,-12.66
"7367",-730,1436.5,1576,-100,49.68,59.9866666666667,1,26.65
"7370",2324,2366.5,-120,-4500,46.326,55.805,1,0.359999999999999
"7373",1868.5,2246.5,93,0,47.386,56.0616666666667,1,0.21
"7378",4.5,1949.5,20,-3600,47.252,55.4783333333333,1,-0.19
"7379",274,1113,3536,-700,50.83,57.7833333333333,1,0.0299999999999976
"7381",52.5,2142,297,-500,45.178,56.2633333333333,1,-0.25
"7382",4299,1789.5,-178,-3900,46.172,55.1016666666667,1,0.74
"7387",-526,1973,5068,-1700,48.836,58.1166666666667,1,-3.26000000000001
"7388",40,1908.5,-28,-1000,48.068,56.0533333333333,1,0.21
"7390",192,3127.5,-1834,-9700,48.716,58.515,1,-1.79000000000002
"7391",1672.5,1856,60,-1000,48.328,56.99,1,0.13
"7394",1329.5,995.5,-44,-25000,46.106,55.6533333333333,1,-0.57
"7395",231.5,1633.5,-2237,12400,47.826,56.7716666666667,1,6.66
"7397",818.5,1966.5,-189,1000,45.47,54.8883333333333,1,5
"7399",2316.5,2098.5,0,-15000,49.364,55.1733333333333,1,-0.2
"7400",388,1639,-670,-7000,46.91,55.5483333333333,1,-0.34
"7570",4509,2253.5,963,-500,45.25,55.6183333333333,1,0.780000000000001
"7667",8136,1714,-770,2300,41.762,59.365,1,-0.399999999999999
"7668",1597,1104.5,-101,800,43.892,58.04,1,-0.899999999999999
"7671",1201.5,1960.5,-84,-1900,48.17,50.545,1,14.16
"7672",392,4144.5,-23,0,51.76,50.0916666666667,1,7.57
"7677",13459.5,2640.5,340,-3500,44.75,53.9566666666667,1,-3.20999999999998
"7678",704.5,911.5,-230,-1300,44.554,57.7366666666667,1,20.04
"7679",19463.5,2522,-27,-2300,41.206,60.3583333333333,1,4.98
"7680",2373.5,1166.5,-1039,-1300,47.294,57.295,1,8.04
"7683",173.5,672,210,-1400,43.776,58.7316666666667,1,1.17
"7684",5732,1305.5,-429,400,42.326,58.8783333333333,1,-105.51
"7688",821.5,1126.5,143,-1200,57.692,54.56,1,0.0800000000000001
"7689",749.5,944.5,-387,-4200,41.348,59.3783333333333,1,-228.25
"7694",6696,1782.5,-756,-3300,42.648,59.2116666666667,1,15.25
"7695",2873,2390,-197,-2900,41.674,58.5366666666667,1,-7.79
"7700",5606.5,1884.5,-1587,2200,43.042,59.5066666666667,1,2.12
"7701",6138.5,1540,65,100,40.58,60.0566666666667,1,-219.91
"7702",761.5,1965,1072,-400,47.584,60.07,1,-0.15
"7703",354.5,1794,3,-400,53.622,54.0016666666667,1,-2.98
"7704",4786.5,2307.5,-614,2000,42.874,58.6733333333333,1,1.02
"7707",-1038.5,1706.5,1532,-1300,44.456,59.7833333333333,1,-1.68
"7709",2282,2839.5,-98,-4500,52.548,50.905,1,55.73
"7710",7354,2475.5,1613,-3000,51.912,55.475,1,5.82
"7714",15986,2231,-270,-1500,42.522,58.5383333333333,1,6.97
"7715",3011.5,1323,-30,-700,57.946,52.2366666666667,1,0.649999999999999
"7718",3268,957,-290,-100,41.964,60.63,1,-2.56
"7720",5958.5,2341.5,-328,-1200,41.48,59.2666666666667,1,15.49
"7721",1221,1344.5,64,100,48.772,56.7133333333333,1,2.49
"7722",1821,3757,19,-1400,57.626,53.3983333333333,1,-45.27
"7723",457,1358,-78,-2000,44.62,54.4616666666667,1,-0.52
"7726",-3.5,1435.5,-50,-200,47.27,51.5583333333333,1,-0.33
"7729",3491,2523,-501,-900,42.09,59.9583333333333,1,-2.05
