,population_1980,pop_changes,income_per_capita_1980,income_changes,liv_avg,avg_ag,mat,mapcp,cluster,Geo_FIPS
70,0.004904578582992459,0.17244885352376155,0.29598679459403693,0.2760877936080092,0.026406493400016398,0.0015416535010705874,0.6202111179519775,0.15302121269694482,2,04007
71,0.00300303794454932,0.17206932719211573,0.20437429072526564,0.179840375258165,0.03241090872005711,0.03640344417784046,0.6512978888204805,0.11618569751019203,2,04009
72,0.0014708921044871033,0.16708646750707098,0.40493139378933246,0.2812860993453985,0.014430905140608347,0.004997875811095621,0.536766896387361,0.13246776434609633,2,04011
73,0.20176873505017656,1.0000000000000002,0.5234705457546682,0.391955753141737,0.262078639889457,0.21619784276601245,0.8867798057635395,0.05398055674459381,2,04013
74,0.007416917934037216,0.21211193504252043,0.4158671206024966,0.28555676129800117,0.03410344161837787,0.018503123358723873,0.6875732358840937,0.06501839257795958,2,04015
75,0.008990256242564793,0.1798662427667126,0.19013721242133497,0.1777925578464662,0.04695176942750816,0.007465254890122203,0.4321612281781896,0.07668343019862153,3,04017
76,0.07102156653085188,0.3129845302888672,0.4647683895594759,0.3259005145797598,0.0453482163746783,0.03134959246649312,0.8146163929216897,0.0830241198001195,2,04019
77,0.012104968574025071,0.26987446679273597,0.27555968224491895,0.2986137851366962,0.32925629453064226,0.2170645041181856,0.8438064785207838,0.08145153721664328,2,04021
78,0.0026816564454510737,0.17513448962737913,0.28938409161250384,0.19706304477193964,0.021925370992867097,0.002736835481617611,0.6481698476693615,0.14202915801593638,2,04023
79,0.009059267001422344,0.21472562166785772,0.39286082740121736,0.356162705219309,0.07420557234185936,0.008619516557381765,0.6142132231733236,0.11819091198344553,2,04025
80,0.012056286565838738,0.20243573349339944,0.31352522438873415,0.22483985017677738,0.14620170715931968,0.18182999115387755,0.9297084467041371,0.013727478534362188,2,04027
81,0.0031786409026500263,0.16580427620688085,0.3520066027029815,0.27890573038821015,0.005661433139296549,0.29512888064992265,0.6797829238744021,0.4474695612563263,1,05001
82,0.0034946727305190045,0.16576873144470256,0.2642112864954091,0.22674764588511215,0.0067813018333638155,0.08687749249585151,0.7115201286965501,0.49314770602090824,1,05003
83,0.003611161821536305,0.1717316519514218,0.3178582482203652,0.29740609794518147,0.028091873851426877,6.683329469709414e-05,0.5646014974876369,0.40510597192241926,0,05005
84,0.010392672555317272,0.2236530900007711,0.3567522954709584,0.44661672559246685,0.15097484987311954,0.0004883414746098141,0.5643731008321583,0.41101402963413985,0,05007
85,0.0034316803517943795,0.1709273083814836,0.28804291756938,0.2509013897154059,0.0902081079513755,0.00024050335073669109,0.5500585887072752,0.4022515170729362,0,05009
86,0.0017914711529009592,0.1667834770746317,0.19818425668007839,0.23399376903420027,0.007263450659367688,0.0008082726976002359,0.6963118905284901,0.4887206685879491,1,05011
87,0.000758449638529402,0.16737942514373416,0.1666150830496234,0.2727972835789547,0.005459728432590612,7.962089259942623e-05,0.6887400448849083,0.4856235736309718,1,05013
88,0.00211245142665701,0.17104225555594732,0.267822139688435,0.28401652256099696,0.09935759892976481,0.00020537364782009576,0.5517467378999429,0.4047580351645031,0,05015
89,0.002325100858020394,0.1655331040696173,0.14948932219127203,0.21610599642944656,0.009063704189554808,0.15578556288882742,0.7161526086870172,0.4903871025337579,1,05017
90,0.003065094130808823,0.16736050615741344,0.2995976477870628,0.19571533587706091,0.022258372210679552,0.0012565624504782176,0.6714911322515941,0.4847857785428317,1,05019
91,0.002702653905025949,0.16594989507128877,0.2220158877540493,0.2303532047467357,0.01052471919324424,0.20437418847008407,0.5979325137534509,0.4296332242978888,1,05021
92,0.0022068731238535817,0.1699802124602164,0.2528628907458991,0.3048447509363951,0.039699486279113017,0.00029493508822284436,0.6063335385593133,0.45524548998422837,1,05023
93,0.0009977136842583916,0.16769875470072315,0.22603940988342103,0.24827598277733048,0.010754693777158318,2.7987950125858915e-05,0.6828861393020992,0.4846324116824345,1,05025
94,0.0035088493592765634,0.16677602414062656,0.29753430310533374,0.22247698393250953,0.018083442649831926,0.00016541843626111097,0.7011082202935396,0.47383721595656275,1,05027
95,0.0025540667866330437,0.16804130301365122,0.25265655627772615,0.2882346763748381,0.049363697990509464,0.012103919837878351,0.634798713034498,0.4502095632249159,1,05029
96,0.008403129825152683,0.18078352695195926,0.32982564737439385,0.3078377148458011,0.01010535377551857,0.23898524571779536,0.6222120712597569,0.44296927397959535,1,05031
97,0.004879435128214902,0.17516057489639708,0.2603940988342102,0.268036545664578,0.04009542530450311,0.0033268986784089952,0.6120583503803306,0.44898262834173797,1,05033
98,0.006565517757899291,0.16732238153346413,0.23728463839884456,0.2492211292750376,0.0017586291711076494,0.14212454792222282,0.6614516096999067,0.4701861690560613,1,05035
99,0.002678312900932782,0.16653695694984663,0.2597750954296915,0.26367837014737283,0.006107854390423875,0.20438441854840592,0.6482046036821517,0.4599174565822996,1,05037
100,0.0013517281778551696,0.16666795659755218,0.29970081502114926,0.18731403367521965,0.004887849902693932,3.217005761592979e-07,0.6751355484498821,0.48727169511583773,1,05039
101,0.002588170940719624,0.16528601064221649,0.2497678737233055,0.1583470437917877,0.0051857014019840945,0.1995569797025595,0.6928958709856806,0.47235161756256566,1,05041
102,0.0023407486463660017,0.16774404560736972,0.2724646652223253,0.2831413869149718,0.014255042223497582,0.05489710953962524,0.6977070961847832,0.48447675576441934,1,05043
103,0.006123233689019599,0.19017594370626956,0.3024863303414835,0.29509573983967513,0.061598213875063236,0.005372142261399347,0.6428422474230898,0.45451985871936373,1,05045
104,0.0019121062391209416,0.16852574372398463,0.21066749200453933,0.19209227430251685,0.06200405137608808,0.0008184062657492538,0.6092828345017977,0.4512899984205502,1,05047
105,0.001279507616260058,0.16830960863783587,0.16816259156092023,0.1979906885567263,0.05774770685314461,0.0003250462621513546,0.554105181624993,0.4188792316091389,1,05049
106,0.009378374890248151,0.17581585978623268,0.3832662746311771,0.27894073581405116,0.012039845863736985,0.00011793543121999861,0.6426535719250862,0.486163791228789,1,05051
107,0.0016851464372192675,0.16913946417417622,0.3128030537501289,0.349791717716246,0.016585937870831048,0.00012715215272696248,0.6742517526960733,0.481066059913794,1,05053
108,0.004057190660276484,0.17178582904861292,0.25802125245022184,0.2425000875135646,0.011048925965401328,0.14342396088944548,0.6069442513554845,0.4366583421271298,1,05055
109,0.0031064203410549147,0.16708675415837887,0.253069225214072,0.21183533447684388,0.06921674062194423,0.0012848721011802357,0.6825683700423034,0.4744003241305587,1,05057
110,0.003532254170904609,0.1696058458521126,0.2910347673578871,0.22849791717716245,0.022502534609670114,0.00048158576251046897,0.6637057853865865,0.4850398639384151,1,05059
111,0.0017454639803292588,0.16758782064456987,0.272155163520066,0.2281828683445934,0.05475176822769293,0.0009330603510924275,0.6550614684911921,0.4928226598391708,1,05061
112,0.0039773468171796665,0.16977497012376747,0.2527597235118126,0.26208562327160706,0.06366237599409691,0.02432365188317405,0.6052412067287641,0.4428983131934415,1,05063
113,0.0013855648483802865,0.16845350759439645,0.22098421541318475,0.19996849511674308,0.042899993401016245,0.00023722200485986627,0.5727443347699154,0.42424936078066017,1,05065
114,0.0028404079391795875,0.1662847037989038,0.2635922830908903,0.170196380438968,0.007572251373288513,0.17623877080011374,0.6253649381342977,0.4403528811223707,1,05067
115,0.012078220217878735,0.1611659713939194,0.29237594140101103,0.20101865789197326,0.0070950363117764075,0.18248857657339088,0.6784721256777423,0.4651319298358058,1,05069
116,0.0022756163991496693,0.17023762533470124,0.25688641287527075,0.20941996009381453,0.037945806345822744,0.001212746832005321,0.5936972453377297,0.4575894849849266,1,05071
117,0.0013113381600741998,0.16664387788768947,0.1774476426287011,0.22511989358350543,0.037753293685080194,0.016237643561294864,0.7093950467716631,0.4606385097319285,1,05073
118,0.002412567982618918,0.16708790076361044,0.20375528732074694,0.2190639549130115,0.025117959334262523,0.12596025209229228,0.6007229250660365,0.4314118220669732,1,05075
119,0.0020236468842511697,0.16575783869500274,0.08304962343959554,0.20436167605978928,0.0038486923013855865,0.14412848515123433,0.6682985442195785,0.4637310265736699,1,05077
120,0.0017334272200634068,0.16761677242666673,0.156298359640978,0.08830118668393601,0.013182954824956957,0.11257390507761252,0.6875235844372506,0.4744575505710053,1,05079
121,0.0018113986782299807,0.1671822090439061,0.3178582482203652,0.2862393671019008,0.04060803097861391,0.005246872057042917,0.6925781017258844,0.4598945660061209,1,05081
122,0.002639527784520592,0.16806566837482184,0.202414113277623,0.22837539818671893,0.07236445587379545,0.0011530552900989633,0.6309805167722587,0.440927434584456,1,05083
123,0.004561932140757874,0.1787204974890779,0.28804291756938,0.3156089193825043,0.02344948877872808,0.2022021305199717,0.6639887986335923,0.4530571509015454,1,05085
124,0.0014664786257229578,0.1690818472612904,0.17940782007634376,0.23404627717296178,0.08417663679793312,0.0005684449180734793,0.542129252646422,0.4348889005885167,1,05087
125,0.0014612626962744219,0.1691483503647208,0.23707830393067159,0.21341057863968915,0.040217506503998385,0.0001833693284107998,0.5608081269488191,0.39970379594424776,1,05089
126,0.004996325444574397,0.16929081606474194,0.2874239141648612,0.23488640739314592,0.03831699918212595,0.005945991749152303,0.7147623681754088,0.45115265496347806,1,05091
127,0.00790534291726934,0.1624484493454174,0.22170638605178994,0.2634858403052473,0.0023994252253574004,0.25207993899012915,0.6360399992055771,0.4522285120438766,1,05093
128,0.0018247728563031496,0.16558670786419266,0.1702259362426493,0.26845661077467003,0.0014524710562994353,0.15599942943185813,0.6689738038966456,0.44483485593815875,1,05095
129,0.0009847407315274179,0.16798483270599696,0.19663674816878157,0.23390625546959776,0.026115643190948595,0.00044993042581639405,0.6273857520208143,0.503677371063107,1,05097
130,0.0014295658942410118,0.16682647477081514,0.24079232435778392,0.1660482374768089,0.02672101746331065,7.190007877160308e-05,0.6834670612301642,0.47627277326197576,1,05099
131,0.0009827346048164427,0.167641997741761,0.09408851748684616,0.21412818986942972,0.0262012650051892,9.728225423057167e-05,0.5413348294969315,0.44100984065869914,1,05101
132,0.004030041078787952,0.16565235101369938,0.277829361394821,0.192932404522701,0.009523653357382963,1.4476525927168406e-05,0.6889883021191238,0.47587218817884874,1,05103
133,0.0009172011322579155,0.16852459711875306,0.2206747137109254,0.23224349774215003,0.02003146265475117,0.005458036315233879,0.6462284760977938,0.4578344141500386,1,05105
134,0.004595902553063723,0.1628784263072518,0.15836170432270708,0.19641544439388103,0.004078666885299664,0.2005406113842242,0.6772705606641379,0.4608491030327725,1,05107
135,0.0013327368449912698,0.16774060579167505,0.2603940988342102,0.2537193264956068,0.03146255226695089,0.00062036739106559,0.6495451927469166,0.5043549321179962,1,05109
136,0.0035607411702004584,0.16670120814926737,0.25750541627978957,0.19315993979066753,0.003990735426744282,0.2699675204664298,0.6360300689162083,0.45065821851801835,1,05111
137,0.0022199798183652874,0.16850051840889033,0.267822139688435,0.25331676409843523,0.0482220738006347,0.0004173099873938412,0.6099531290341801,0.5072620352926902,1,05113
138,0.005164171379392665,0.17478190851867492,0.3024863303414835,0.2624006721041761,0.050802276449426795,0.004082573331807186,0.6070187285257497,0.4477854512075923,1,05115
139,0.0013015750100807866,0.1670689817772897,0.23295161456721342,0.2988588231175832,0.007125830122161187,0.17081682928952494,0.6639590077654861,0.4425641107812325,1,05117
140,0.045499622513823876,0.182682018564112,0.46342721551635196,0.3790912591451675,0.014190784619168648,0.021703014649665175,0.6618140652618622,0.46473363381029675,1,05119
141,0.0021968424902987053,0.16795817413436323,0.22686474775611265,0.2400147022788532,0.04463874313355743,0.054607386000736176,0.581875235844373,0.4306655892835478,1,05121
142,0.004072437223279897,0.1661003870079308,0.17940782007634376,0.1817131655406588,0.003909567926539313,0.1526922188287101,0.6593861095112311,0.46121764130924936,1,05123
143,0.007055280158938732,0.1870861292585277,0.3893531414422779,0.3601533237651836,0.013105169303927196,0.0003758106130692918,0.6537457051498482,0.4825997285177665,1,05125
144,0.0012407224998478685,0.1678102620594922,0.17868564943773857,0.20429166520810726,0.035967348528326636,9.651017284778937e-06,0.6220929077873328,0.47058675413918843,1,05127
145,0.0011286468875947142,0.16737082560449745,0.11585680387908798,0.19280988553225747,0.04848603315089477,0.00011605348284946672,0.559939226629064,0.4266757618556017,1,05129
146,0.012673906109257673,0.1769584518994806,0.4324770452904157,0.2942031014807295,0.04023730345526789,0.00046691621623760497,0.638477885245576,0.44252519680172875,1,05131
147,0.001825842790549003,0.16847042002156193,0.2636954503249768,0.23182343263205796,0.04672740397978711,0.0006116332204228651,0.6690482810669104,0.4818237379853088,1,05133
148,0.0018989995446092364,0.16839101760927652,0.23666563499432575,0.20527181713165538,0.039148471135445145,0.00036365033129047035,0.5727294393358623,0.43378099670146797,1,05135
149,0.0011520516992227594,0.16866333635177164,0.14402145878468997,0.20030104666223264,0.04172537429235898,0.0001939854474240566,0.5764979841512584,0.4401308425334375,1,05137
150,0.006441672868941748,0.1649242566916598,0.3338491695037656,0.28478664192949904,0.011393887841272444,2.8309650702018214e-05,0.703327639967429,0.4846644584890846,1,05139
151,0.0017318223186946265,0.16856616155839704,0.21953987413597442,0.23618160814926314,0.03385278667085269,0.0003233090790400944,0.587600047665389,0.4595420511329691,1,05141
152,0.013385679866311714,0.2065425867815336,0.3311668214175178,0.3253229250533833,0.1466360180532198,0.0007215100522100733,0.563141744950448,0.43092883090960293,0,05143
153,0.006744196776956826,0.17563756267272534,0.22882492520375525,0.24435537508313787,0.07350937955554845,0.0418060836538597,0.6397092411272868,0.45071544495846505,1,05145
154,0.001446283616832473,0.1662826972397486,0.1991127617868565,0.28223124584310566,0.001988603755021727,0.16602992471627456,0.6487060832952672,0.4421543694676339,1,05147
155,0.0022225209121991894,0.168903836799091,0.22273805839265448,0.2315083837994889,0.05314491568298482,0.0036895839079709876,0.6403845008043539,0.453835430491621,1,05149
156,0.1477807891968739,0.3270797484004141,0.6081708449396472,0.6365036580670004,0.0301672542428466,0.008301998088712537,0.6017705705944273,0.14818901206562274,4,06001
157,9.214808692413294e-05,0.16766063007677384,0.5186216857526049,0.43828543424230754,0.005650979749118636,0.003316732940202361,0.23079978550574987,0.31032754125454093,3,06003
158,0.0025285221065132913,0.17329246832288062,0.44836479933972967,0.3838169916337032,0.024920062310404195,0.010900824023157809,0.5665825902166791,0.30745935205935065,0,06005
159,0.019184322253495506,0.19042963011375186,0.4194779737955225,0.3327615780445969,0.02911781585635812,0.2027566779731551,0.6133443228535679,0.3825724887321139,0,06007
160,0.0027152256324147277,0.1748429652472554,0.4652842257299082,0.36571918647390345,0.03194638025744036,0.005977068024809291,0.5769597426068996,0.2973577407916934,0,06009
161,0.0016561244708004912,0.17013672407432412,0.47848963169297426,0.2687366541813981,0.024350250061490532,0.2594178004520923,0.6531101666302558,0.19460652244077634,2,06011
162,0.08773086339012678,0.3085056036030923,0.7408439079748272,0.6181083067875521,0.03799294908584078,0.02722243143483025,0.6232448213540945,0.14936787673882537,4,06013
163,0.0023818073730506296,0.17035887883793854,0.3760445682451253,0.22918052298106206,0.014573255718619333,0.007651326503372741,0.42873527834601133,0.684382446590563,0,06015
164,0.011422083041609073,0.1976073788633072,0.5494686887444546,0.5548885077186965,0.013708288923505781,0.006425840328551512,0.4724434470020461,0.39391934734389195,4,06017
165,0.06877176229538343,0.30396934665573955,0.44619828742391415,0.24171246543214198,0.5256620480446011,1.0,0.5158090206748626,0.15322722788255305,2,06019
166,0.002800820372083008,0.16956628797162382,0.40152687506447954,0.21355060034305318,0.08126998442239895,0.22806820798559915,0.6232448213540945,0.22336166423645054,2,06021
167,0.014458288947779853,0.1755507073264348,0.4382544103992572,0.3100430566737844,0.08697630564893007,0.017869630584150982,0.4760828980556494,0.5502070452615363,0,06023
168,0.012264388776657243,0.1930028989046767,0.3267306303518002,0.12733223649665698,0.5561613511519226,0.42591637856771564,0.9604526225894222,0.0,2,06025
169,0.002338742519655026,0.16765289049146082,0.44826163210564324,0.3752056568768159,0.02263261457735509,0.02261214047789135,0.6445254314710728,0.027267254344059078,2,06027
170,0.05385527400681681,0.30792112158630547,0.44857113380790264,0.2080197430601743,0.37074690497663365,0.7673682119811204,0.6689191873051182,0.053220589615461215,2,06029
171,0.009807284781054674,0.18981590966356024,0.3302383163107397,0.21171281548640036,0.3497991309338362,0.39208435143523174,0.7132926853488512,0.04053463229722953,2,06031
172,0.004809086951550034,0.17564329569888315,0.37656040441555755,0.32278503167991035,0.008383208985816185,0.015803154763134115,0.5505997894778655,0.39678066936622863,0,06033
173,0.0028424140658905627,0.17020523373690974,0.38832146910141335,0.16701088668743652,0.0796302369435107,0.061853369778148204,0.3063196361541979,0.15551399644280448,3,06035
