,Geo_FIPS,Geo_QName,population_2020,population_2010,population_2000,population_1990,population_1980,pop_changes
2301,45047,"Greenwood County, South Carolina",70672,68890,66271,59567,57847,12825
2302,45049,"Hampton County, South Carolina",19223,21173,21386,18191,18159,1064
2303,45051,"Horry County, South Carolina",344186,258267,196629,144053,101419,242767
2304,45053,"Jasper County, South Carolina",29558,23634,20678,15487,14504,15054
2305,45055,"Kershaw County, South Carolina",65926,60166,52647,43599,39015,26911
2306,45057,"Lancaster County, South Carolina",95378,72302,61351,54516,53361,42017
2307,45059,"Laurens County, South Carolina",66990,67026,69567,58092,52214,14776
2308,45061,"Lee County, South Carolina",17144,19615,20119,18437,18929,-1785
2309,45063,"Lexington County, South Carolina",295033,252563,216014,167611,140353,154680
2310,45065,"Mccormick County, South Carolina",9495,10203,9958,8868,7797,1698
2311,45067,"Marion County, South Carolina",30954,33568,35466,33899,34179,-3225
2312,45069,"Marlboro County, South Carolina",26376,29112,28818,29361,31634,-5258
2313,45071,"Newberry County, South Carolina",38329,37197,36108,33172,31242,7087
2314,45073,"Oconee County, South Carolina",78314,73035,66215,57494,48611,29703
2315,45075,"Orangeburg County, South Carolina",86953,92475,91582,84803,82276,4677
2316,45077,"Pickens County, South Carolina",125381,117823,110757,93894,79292,46089
2317,45079,"Richland County, South Carolina",414660,372597,320677,285720,269735,144925
2318,45081,"Saluda County, South Carolina",20292,19567,19181,16357,16150,4142
2319,45083,"Spartanburg County, South Carolina",313791,278167,253791,226800,201861,111930
2320,45085,"Sumter County, South Carolina",106675,106601,104646,102637,88243,18432
2321,45087,"Union County, South Carolina",27325,29089,29881,30337,30751,-3426
2322,45089,"Williamsburg County, South Carolina",30810,34994,37217,36815,38226,-7416
2323,45091,"York County, South Carolina",273887,214916,164614,131497,106720,167167
2324,46003,"Aurora County, South Dakota",2757,2739,3058,3135,3628,-871
2325,46005,"Beadle County, South Dakota",18338,16829,17023,18253,19195,-857
2326,46007,"Bennett County, South Dakota",3430,3441,3574,3206,3044,386
2327,46009,"Bon Homme County, South Dakota",6914,7080,7260,7089,8059,-1145
2328,46011,"Brookings County, South Dakota",35115,31250,28220,25207,24332,10783
2329,46013,"Brown County, South Dakota",38988,36011,35460,35580,36962,2026
2330,46015,"Brule County, South Dakota",5233,5128,5364,5485,5245,-12
2331,46017,"Buffalo County, South Dakota",2005,1932,2032,1759,1795,210
2332,46019,"Butte County, South Dakota",10295,9888,9094,7914,8372,1923
2333,46021,"Campbell County, South Dakota",1458,1431,1782,1965,2243,-785
2334,46023,"Charles Mix County, South Dakota",9324,9075,9350,9131,9680,-356
2335,46025,"Clark County, South Dakota",3715,3702,4143,4403,4894,-1179
2336,46027,"Clay County, South Dakota",14076,13816,13537,13186,13689,387
2337,46029,"Codington County, South Dakota",28133,27040,25897,22698,20885,7248
2338,46031,"Corson County, South Dakota",4106,4053,4181,4195,5196,-1090
2339,46033,"Custer County, South Dakota",8826,8085,7275,6179,6000,2826
2340,46035,"Davison County, South Dakota",19890,19397,18741,17503,17820,2070
2341,46037,"Day County, South Dakota",5452,5714,6267,6978,8133,-2681
2342,46039,"Deuel County, South Dakota",4309,4373,4498,4522,5289,-980
2343,46041,"Dewey County, South Dakota",5841,5354,5972,5523,5366,475
2344,46043,"Douglas County, South Dakota",2913,3046,3458,3746,4181,-1268
2345,46045,"Edmunds County, South Dakota",3876,4047,4367,4356,5159,-1283
2346,46047,"Fall River County, South Dakota",6721,7078,7453,7353,8439,-1718
2347,46049,"Faulk County, South Dakota",2315,2386,2640,2744,3327,-1012
2348,46051,"Grant County, South Dakota",7125,7382,7847,8372,9013,-1888
2349,46053,"Gregory County, South Dakota",4193,4272,4792,5359,6015,-1822
2350,46055,"Haakon County, South Dakota",1935,1886,2196,2624,2794,-859
2351,46057,"Hamlin County, South Dakota",6104,5761,5540,4974,5261,843
2352,46059,"Hand County, South Dakota",3064,3402,3741,4272,4948,-1884
2353,46061,"Hanson County, South Dakota",3423,3382,3139,2994,3415,8
2354,46063,"Harding County, South Dakota",1178,1250,1353,1669,1700,-522
2355,46065,"Hughes County, South Dakota",17560,16827,16481,14817,14220,3340
2356,46067,"Hutchinson County, South Dakota",7308,7388,8075,8262,9350,-2042
2357,46069,"Hyde County, South Dakota",1446,1520,1671,1696,2069,-623
2358,46071,"Jackson County, South Dakota",3296,2991,2930,2811,3437,-141
2359,46073,"Jerauld County, South Dakota",2009,2038,2295,2425,2929,-920
2360,46075,"Jones County, South Dakota",873,1076,1193,1324,1463,-590
2361,46077,"Kingsbury County, South Dakota",4936,5169,5815,5925,6679,-1743
2362,46079,"Lake County, South Dakota",12747,11008,11276,10550,10724,2023
2363,46081,"Lawrence County, South Dakota",25806,23670,21802,20655,18339,7467
2364,46083,"Lincoln County, South Dakota",58887,41289,24131,15427,13942,44945
2365,46085,"Lyman County, South Dakota",3831,3736,3895,3638,3864,-33
2366,46087,"Mccook County, South Dakota",5543,5639,5832,5688,6444,-901
2367,46089,"Mcpherson County, South Dakota",2316,2506,2904,3228,4027,-1711
2368,46091,"Marshall County, South Dakota",4881,4618,4576,4844,5404,-523
2369,46093,"Meade County, South Dakota",28149,25156,24253,21878,20717,7432
2370,46095,"Mellette County, South Dakota",2065,2032,2083,2137,2249,-184
2371,46097,"Miner County, South Dakota",2213,2411,2884,3272,3739,-1526
2372,46099,"Minnehaha County, South Dakota",191682,165799,148281,123809,109435,82247
2373,46101,"Moody County, South Dakota",6508,6511,6595,6507,6692,-184
2374,46103,"Pennington County, South Dakota",112504,97922,88565,81343,70361,42143
2375,46105,"Perkins County, South Dakota",2996,2976,3363,3932,4700,-1704
2376,46107,"Potter County, South Dakota",2311,2380,2693,3190,3674,-1363
2377,46109,"Roberts County, South Dakota",10310,10033,10016,9914,10911,-601
2378,46111,"Sanborn County, South Dakota",2372,2380,2675,2833,3213,-841
2379,46115,"Spink County, South Dakota",6438,6518,7454,7981,9201,-2763
2380,46117,"Stanley County, South Dakota",3058,2896,2772,2453,2533,525
2381,46119,"Sully County, South Dakota",1278,1328,1556,1589,1990,-712
2382,46121,"Todd County, South Dakota",10308,9575,9050,8352,7328,2980
2383,46123,"Tripp County, South Dakota",5448,5743,6430,6924,7268,-1820
2384,46125,"Turner County, South Dakota",8325,8368,8849,8576,9255,-930
2385,46127,"Union County, South Dakota",15659,13903,12584,10189,10938,4721
2386,46129,"Walworth County, South Dakota",5431,5408,5974,6087,7011,-1580
2387,46135,"Yankton County, South Dakota",22746,22216,21652,19252,18952,3794
2388,46137,"Ziebach County, South Dakota",2767,2765,2519,2220,2308,459
2389,47001,"Anderson County, Tennessee",76513,74257,71330,68250,67346,9167
2390,47003,"Bedford County, Tennessee",48937,44172,37586,30411,27916,21021
2391,47005,"Benton County, Tennessee",16133,16456,16537,14524,14901,1232
2392,47007,"Bledsoe County, Tennessee",14961,12946,12367,9669,9478,5483
2393,47009,"Blount County, Tennessee",131641,121140,105823,85969,77770,53871
2394,47011,"Bradley County, Tennessee",106924,97192,87965,73712,67547,39377
2395,47013,"Campbell County, Tennessee",39818,40623,39854,35079,34923,4895
2396,47015,"Cannon County, Tennessee",14374,13631,12826,10467,10234,4140
2397,47017,"Carroll County, Tennessee",27841,28644,29475,27514,28285,-444
2398,47019,"Carter County, Tennessee",56452,57710,56742,51505,50205,6247
2399,47021,"Cheatham County, Tennessee",40539,38809,35912,27140,21616,18923
2400,47023,"Chester County, Tennessee",17260,16793,15540,12819,12727,4533
2401,47025,"Claiborne County, Tennessee",31827,31901,29862,26137,24595,7232
2402,47027,"Clay County, Tennessee",7640,7888,7976,7238,7676,-36
2403,47029,"Cocke County, Tennessee",35797,35473,33565,29141,28792,7005
2404,47031,"Coffee County, Tennessee",56024,52344,48014,40339,38311,17713
2405,47033,"Crockett County, Tennessee",14310,14524,14532,13378,14941,-631
2406,47035,"Cumberland County, Tennessee",60016,54977,46802,34736,28676,31340
2407,47037,"Davidson County, Tennessee",690540,612884,569891,510784,477811,212729
2408,47039,"Decatur County, Tennessee",11663,11716,11731,10472,10857,806
2409,47041,"De Kalb County, Tennessee",20104,18569,17423,14360,13589,6515
2410,47043,"Dickson County, Tennessee",53289,48712,43156,35061,30037,23252
2411,47045,"Dyer County, Tennessee",37201,38174,37279,34854,34663,2538
2412,47047,"Fayette County, Tennessee",40612,37458,28806,25559,25305,15307
2413,47049,"Fentress County, Tennessee",18405,17777,16625,14669,14826,3579
2414,47051,"Franklin County, Tennessee",41999,41054,39270,34725,31983,10016
2415,47053,"Gibson County, Tennessee",49193,49015,48152,46315,49467,-274
2416,47055,"Giles County, Tennessee",29403,29558,29447,25741,24625,4778
2417,47057,"Grainger County, Tennessee",23268,22419,20659,17095,16751,6517
2418,47059,"Greene County, Tennessee",69077,68172,62909,55853,54422,14655
2419,47061,"Grundy County, Tennessee",13371,13910,14332,13362,13787,-416
2420,47063,"Hamblen County, Tennessee",64479,61857,58128,50480,49300,15179
2421,47065,"Hamilton County, Tennessee",364718,328960,307896,285536,287740,76978
2422,47067,"Hancock County, Tennessee",6568,6782,6786,6739,6887,-319
2423,47069,"Hardeman County, Tennessee",25247,27655,28105,23377,23873,1374
2424,47071,"Hardin County, Tennessee",25665,25995,25578,22633,22280,3385
2425,47073,"Hawkins County, Tennessee",56735,56562,53563,44565,43751,12984
2426,47075,"Haywood County, Tennessee",17391,19010,19797,19437,20318,-2927
2427,47077,"Henderson County, Tennessee",27956,27518,25522,21844,21390,6566
2428,47079,"Henry County, Tennessee",32251,32042,31115,27888,28656,3595
2429,47081,"Hickman County, Tennessee",25017,24506,22295,16754,15151,9866
2430,47083,"Houston County, Tennessee",8201,8286,8088,7018,6871,1330
2431,47085,"Humphreys County, Tennessee",18528,18416,17929,15795,15957,2571
2432,47087,"Jackson County, Tennessee",11767,11491,10984,9297,9398,2369
2433,47089,"Jefferson County, Tennessee",54162,50600,44294,33016,31284,22878
2434,47091,"Johnson County, Tennessee",17755,18190,17499,13766,13745,4010
2435,47093,"Knox County, Tennessee",466184,423748,382032,335749,319694,146490
2436,47095,"Lake County, Tennessee",7273,7827,7954,7129,7455,-182
2437,47097,"Lauderdale County, Tennessee",25689,27745,27101,23491,24555,1134
2438,47099,"Lawrence County, Tennessee",43780,41319,39926,35303,34110,9670
2439,47101,"Lewis County, Tennessee",12131,12003,11367,9247,9700,2431
2440,47103,"Lincoln County, Tennessee",34158,32885,31340,28157,26483,7675
2441,47105,"Loudon County, Tennessee",53169,47102,39086,31255,28553,24616
2442,47107,"Mcminn County, Tennessee",53392,52075,49015,42383,41878,11514
2443,47109,"Mcnairy County, Tennessee",25814,25760,24653,22422,22525,3289
2444,47111,"Macon County, Tennessee",24208,21934,20386,15906,15700,8508
2445,47113,"Madison County, Tennessee",97838,97378,91837,77982,74546,23292
2446,47115,"Marion County, Tennessee",28639,28123,27776,24860,24416,4223
2447,47117,"Marshall County, Tennessee",33708,29902,26767,21539,19698,14010
2448,47119,"Maury County, Tennessee",94615,79029,69498,54812,51095,43520
2449,47121,"Meigs County, Tennessee",12237,11581,11086,8033,7431,4806
2450,47123,"Monroe County, Tennessee",46413,44015,38961,30541,28700,17713
2451,47125,"Montgomery County, Tennessee",204992,163603,134768,100498,83342,121650
2452,47127,"Moore County, Tennessee",6396,6266,5740,4721,4510,1886
2453,47129,"Morgan County, Tennessee",21538,21664,19757,17300,16604,4934
2454,47131,"Obion County, Tennessee",30343,31905,32450,31717,32781,-2438
2455,47133,"Overton County, Tennessee",22171,21777,20118,17636,17575,4596
2456,47135,"Perry County, Tennessee",8020,7778,7631,6612,6111,1909
2457,47137,"Pickett County, Tennessee",5068,5072,4945,4548,4358,710
2458,47139,"Polk County, Tennessee",16807,16690,16050,13643,13602,3205
2459,47141,"Putnam County, Tennessee",78542,70570,62315,51373,47690,30852
2460,47143,"Rhea County, Tennessee",32964,31215,28400,24344,24235,8729
2461,47145,"Roane County, Tennessee",53331,54156,51910,47227,48425,4906
2462,47147,"Robertson County, Tennessee",70982,64347,54433,41494,37021,33961
2463,47149,"Rutherford County, Tennessee",324139,250517,182023,118570,84058,240081
2464,47151,"Scott County, Tennessee",22020,22171,21127,18358,19259,2761
2465,47153,"Sequatchie County, Tennessee",14936,13814,11370,8863,8605,6331
2466,47155,"Sevier County, Tennessee",98007,87507,71170,51043,41418,56589
2467,47157,"Shelby County, Tennessee",936611,922696,897472,826330,777113,159498
2468,47159,"Smith County, Tennessee",19926,19035,17712,14143,14935,4991
2469,47161,"Stewart County, Tennessee",13553,13133,12370,9479,8665,4888
2470,47163,"Sullivan County, Tennessee",157707,155815,153048,143596,143968,13739
2471,47165,"Sumner County, Tennessee",187680,155592,130449,103281,85790,101890
2472,47167,"Tipton County, Tennessee",61562,59689,51271,37568,32930,28632
2473,47169,"Trousdale County, Tennessee",10910,7751,7259,5920,6137,4773
2474,47171,"Unicoi County, Tennessee",17821,18257,17667,16549,16362,1459
2475,47173,"Union County, Tennessee",19678,19088,17808,13694,11707,7971
2476,47175,"Van Buren County, Tennessee",5813,5503,5508,4846,4728,1085
2477,47177,"Warren County, Tennessee",40971,39539,38276,32992,32653,8318
2478,47179,"Washington County, Tennessee",128874,119768,107198,92315,88755,40119
2479,47181,"Wayne County, Tennessee",16638,17016,16842,13935,13946,2692
2480,47183,"Weakley County, Tennessee",33377,34557,34895,31972,32896,481
2481,47185,"White County, Tennessee",27087,25460,23102,20090,19567,7520
2482,47187,"Williamson County, Tennessee",232380,174260,126638,81021,58108,174272
2483,47189,"Wilson County, Tennessee",140604,109563,88809,67675,56064,84540
2484,48001,"Anderson County, Texas",57917,58016,55109,48024,38381,19536
2485,48003,"Andrews County, Texas",18227,14048,13004,14338,13323,4904
2486,48005,"Angelina County, Texas",87119,85254,80130,69884,64172,22947
2487,48007,"Aransas County, Texas",24220,23247,22497,17892,14260,9960
2488,48009,"Archer County, Texas",8754,9055,8854,7973,7266,1488
2489,48011,"Armstrong County, Texas",1950,1958,2148,2021,1994,-44
2490,48013,"Atascosa County, Texas",50194,44049,38628,30533,25055,25139
2491,48015,"Austin County, Texas",29892,27783,23590,19832,17726,12166
2492,48017,"Bailey County, Texas",6916,7027,6594,7064,8168,-1252
2493,48019,"Bandera County, Texas",22770,20265,17645,10562,7084,15686
2494,48021,"Bastrop County, Texas",86839,72289,57733,38263,24726,62113
2495,48023,"Baylor County, Texas",3560,3795,4093,4385,4919,-1359
2496,48025,"Bee County, Texas",32609,31896,32359,25135,26030,6579
2497,48027,"Bell County, Texas",355700,294689,237974,191088,157889,197811
2498,48029,"Bexar County, Texas",1978826,1650052,1392931,1185394,988800,990026
2499,48031,"Blanco County, Texas",11733,10085,8418,5972,4681,7052
2500,48033,"Borden County, Texas",653,564,729,799,859,-206
2501,48035,"Bosque County, Texas",18428,18067,17204,15125,13401,5027
2502,48037,"Bowie County, Texas",93622,91399,89306,81665,75301,18321
2503,48039,"Brazoria County, Texas",368062,300522,241767,191707,169587,198475
2504,48041,"Brazos County, Texas",226370,185426,152415,121862,93588,132782
2505,48043,"Brewster County, Texas",9231,8971,8866,8681,7573,1658
2506,48045,"Briscoe County, Texas",1348,1723,1790,1971,2579,-1231
2507,48047,"Brooks County, Texas",7100,7349,7976,8204,8428,-1328
2508,48049,"Brown County, Texas",37805,38199,37674,34371,33057,4748
2509,48051,"Burleson County, Texas",18237,17058,16470,13625,12313,5924
2510,48053,"Burnet County, Texas",47548,42215,34147,22677,17803,29745
2511,48055,"Caldwell County, Texas",42817,37416,32194,26392,23637,19180
2512,48057,"Calhoun County, Texas",21470,21120,20647,19053,19574,1896
2513,48059,"Callahan County, Texas",13959,13458,12905,11859,10992,2967
2514,48061,"Cameron County, Texas",422135,393566,335227,260120,209727,212408
2515,48063,"Camp County, Texas",12938,12288,11549,9904,9275,3663
2516,48065,"Carson County, Texas",5957,6284,6516,6576,6672,-715
2517,48067,"Cass County, Texas",30002,30254,30438,29982,29430,572
2518,48069,"Castro County, Texas",7561,7848,8285,9070,10556,-2995
2519,48071,"Chambers County, Texas",42571,32371,26031,20088,18538,24033
2520,48073,"Cherokee County, Texas",52341,50035,46659,41049,38127,14214
2521,48075,"Childress County, Texas",7219,7115,7688,5953,6950,269
2522,48077,"Clay County, Texas",10444,10922,11006,10024,9582,862
2523,48079,"Cochran County, Texas",2860,3155,3730,4377,4825,-1965
2524,48081,"Coke County, Texas",3298,3301,3864,3424,3196,102
2525,48083,"Coleman County, Texas",8281,8857,9235,9710,10439,-2158
2526,48085,"Collin County, Texas",1006038,738745,491675,264036,144576,861462
2527,48087,"Collingsworth County, Texas",2939,3009,3206,3573,4648,-1709
2528,48089,"Colorado County, Texas",21357,20751,20390,18383,18823,2534
2529,48091,"Comal County, Texas",148921,102836,78021,51832,36446,112475
2530,48093,"Comanche County, Texas",13597,13863,14026,13381,12617,980
2531,48095,"Concho County, Texas",3018,4047,3966,3044,2915,103
2532,48097,"Cooke County, Texas",40428,38316,36363,30777,27656,12772
2533,48099,"Coryell County, Texas",75576,74082,74978,64213,56767,18809
2534,48101,"Cottle County, Texas",1624,1618,1904,2247,2947,-1323
2535,48103,"Crane County, Texas",4739,4141,3996,4652,4600,139
2536,48105,"Crockett County, Texas",3393,3746,4099,4078,4608,-1215
2537,48107,"Crosby County, Texas",5753,6207,7072,7304,8859,-3106
2538,48109,"Culberson County, Texas",2183,2480,2975,3407,3315,-1132
2539,48111,"Dallam County, Texas",7272,6471,6222,5461,6531,741
2540,48113,"Dallas County, Texas",2622634,2321014,2218899,1852810,1556390,1066244
2541,48115,"Dawson County, Texas",12849,13853,14985,14349,16184,-3335
2542,48117,"Deaf Smith County, Texas",18617,19054,18561,19153,21165,-2548
2543,48119,"Delta County, Texas",5277,5248,5327,4857,4839,438
2544,48121,"Denton County, Texas",861690,628084,432976,273525,143126,718564
2545,48123,"De Witt County, Texas",20217,20025,20013,18840,18903,1314
2546,48125,"Dickens County, Texas",2182,2441,2762,2571,3539,-1357
2547,48127,"Dimmit County, Texas",10232,9908,10248,10433,11367,-1135
2548,48129,"Donley County, Texas",3317,3655,3828,3696,4075,-758
2549,48131,"Duval County, Texas",11194,11999,13120,12918,12517,-1323
2550,48133,"Eastland County, Texas",18289,18560,18297,18488,19480,-1191
2551,48135,"Ector County, Texas",162067,133015,121123,118934,115374,46693
2552,48137,"Edwards County, Texas",1944,2029,2162,2266,2033,-89
2553,48139,"Ellis County, Texas",179484,143502,111360,85167,59743,119741
2554,48141,"El Paso County, Texas",836915,772280,679622,591610,479899,357016
2555,48143,"Erath County, Texas",42226,37142,33001,27991,22560,19666
2556,48145,"Falls County, Texas",17281,17799,18576,17712,17946,-665
2557,48147,"Fannin County, Texas",35046,33765,31242,24804,24285,10761
2558,48149,"Fayette County, Texas",25247,24175,21804,20095,18832,6415
2559,48151,"Fisher County, Texas",3827,4057,4344,4842,5891,-2064
2560,48153,"Floyd County, Texas",5782,6599,7771,8497,9834,-4052
2561,48155,"Foard County, Texas",1207,1379,1622,1794,2158,-951
2562,48157,"Fort Bend County, Texas",790892,541983,354452,225421,130846,660046
2563,48159,"Franklin County, Texas",10767,10675,9458,7802,6893,3874
2564,48161,"Freestone County, Texas",19744,19461,17867,15818,14830,4914
2565,48163,"Frio County, Texas",20013,16956,16252,13472,13785,6228
2566,48165,"Gaines County, Texas",21077,16658,14467,14123,13150,7927
2567,48167,"Galveston County, Texas",337600,286326,250158,217399,195940,141660
2568,48169,"Garza County, Texas",6028,6204,4872,5143,5336,692
2569,48171,"Gillespie County, Texas",26668,24197,20814,17204,13532,13136
2570,48173,"Glasscock County, Texas",1447,1317,1406,1447,1304,143
2571,48175,"Goliad County, Texas",7578,7161,6928,5980,5193,2385
2572,48177,"Gonzales County, Texas",20828,19635,18628,17205,16883,3945
2573,48179,"Gray County, Texas",22063,22497,22744,23967,26386,-4323
2574,48181,"Grayson County, Texas",133527,119111,110595,95021,89796,43731
2575,48183,"Gregg County, Texas",123633,119525,111379,104948,99487,24146
2576,48185,"Grimes County, Texas",28447,26208,23552,18828,13580,14867
2577,48187,"Guadalupe County, Texas",163030,122728,89023,64873,46708,116322
2578,48189,"Hale County, Texas",33463,36041,36602,34671,37592,-4129
2579,48191,"Hall County, Texas",3025,3424,3782,3905,5594,-2569
2580,48193,"Hamilton County, Texas",8434,8473,8229,7733,8297,137
2581,48195,"Hansford County, Texas",5431,5470,5369,5848,6209,-778
2582,48197,"Hardeman County, Texas",3958,4226,4724,5283,6368,-2410
2583,48199,"Hardin County, Texas",57356,53220,48073,41320,40721,16635
2584,48201,"Harris County, Texas",4680609,3950999,3400578,2818199,2409547,2271062
2585,48203,"Harrison County, Texas",66547,64484,62110,57483,52265,14282
2586,48205,"Hartley County, Texas",5588,5963,5537,3634,3987,1601
2587,48207,"Haskell County, Texas",5711,5842,6093,6820,7725,-2014
2588,48209,"Hays County, Texas",222827,146439,97589,65614,40594,182233
2589,48211,"Hemphill County, Texas",3901,3668,3351,3720,5304,-1403
2590,48213,"Henderson County, Texas",81969,78299,73277,58543,42606,39363
2591,48215,"Hidalgo County, Texas",861137,736973,569463,383545,283229,577908
2592,48217,"Hill County, Texas",36109,34854,32321,27146,25024,11085
2593,48219,"Hockley County, Texas",22986,22933,22716,24199,23230,-244
2594,48221,"Hood County, Texas",60025,49816,41100,28981,17714,42311
2595,48223,"Hopkins County, Texas",36708,34540,31960,28833,25247,11461
2596,48225,"Houston County, Texas",22942,23642,23185,21375,22299,643
2597,48227,"Howard County, Texas",36213,34285,33627,32343,33142,3071
2598,48229,"Hudspeth County, Texas",4687,3441,3344,2915,2728,1959
2599,48231,"Hunt County, Texas",96202,84836,76596,64343,55248,40954
2600,48233,"Hutchinson County, Texas",21105,22094,23857,25689,26304,-5199
2601,48235,"Irion County, Texas",1553,1673,1771,1629,1386,167
2602,48237,"Jack County, Texas",8888,9072,8763,6981,7408,1480
2603,48239,"Jackson County, Texas",14822,13987,14391,13039,13352,1470
2604,48241,"Jasper County, Texas",35562,35248,35604,31102,30781,4781
2605,48243,"Jeff Davis County, Texas",2245,2340,2207,1946,1647,598
2606,48245,"Jefferson County, Texas",253136,249349,252051,239397,250938,2198
2607,48247,"Jim Hogg County, Texas",5187,5211,5281,5109,5168,19
2608,48249,"Jim Wells County, Texas",40796,40631,39326,37679,36498,4298
2609,48251,"Johnson County, Texas",171359,147611,126811,97165,67649,103710
2610,48253,"Jones County, Texas",19874,20157,20785,16490,17268,2606
2611,48255,"Karnes County, Texas",15547,14880,15446,12455,13593,1954
2612,48257,"Kaufman County, Texas",129792,98402,71313,52220,39015,90777
2613,48259,"Kendall County, Texas",45491,31515,23743,14589,10635,34856
2614,48261,"Kenedy County, Texas",391,241,414,460,543,-152
2615,48263,"Kent County, Texas",704,772,859,1010,1145,-441
2616,48265,"Kerr County, Texas",52195,48826,43653,36304,28780,23415
2617,48267,"Kimble County, Texas",4375,4568,4468,4122,4063,312
2618,48269,"King County, Texas",279,219,356,354,425,-146
2619,48271,"Kinney County, Texas",3674,3555,3379,3119,2279,1395
2620,48273,"Kleberg County, Texas",30725,31611,31549,30274,33358,-2633
2621,48275,"Knox County, Texas",3679,3708,4253,4837,5329,-1650
2622,48277,"Lamar County, Texas",49705,49536,48499,43949,42156,7549
2623,48279,"Lamb County, Texas",13018,14092,14709,15072,18669,-5651
2624,48281,"Lampasas County, Texas",21152,19677,17762,13521,12005,9147
2625,48283,"La Salle County, Texas",7551,6709,5866,5254,5514,2037
2626,48285,"Lavaca County, Texas",20072,19217,19210,18690,19004,1068
2627,48287,"Lee County, Texas",17174,16499,15657,12854,10952,6222
2628,48289,"Leon County, Texas",17325,16640,15335,12665,9594,7731
2629,48291,"Liberty County, Texas",86173,74922,70154,52726,47088,39085
2630,48293,"Limestone County, Texas",23364,23170,22051,20946,20224,3140
2631,48295,"Lipscomb County, Texas",3301,3218,3057,3143,3766,-465
2632,48297,"Live Oak County, Texas",12175,11507,12309,9556,9606,2569
2633,48299,"Llano County, Texas",21452,18992,17044,11631,10144,11308
2634,48301,"Loving County, Texas",117,41,67,107,91,26
2635,48303,"Lubbock County, Texas",308392,269932,242628,222636,211651,96741
2636,48305,"Lynn County, Texas",5886,5988,6550,6758,8605,-2719
2637,48307,"Mcculloch County, Texas",7970,8220,8205,8778,8735,-765
2638,48309,"Mclennan County, Texas",254045,229587,213517,189123,170755,83290
2639,48311,"Mcmullen County, Texas",724,897,851,817,789,-65
2640,48313,"Madison County, Texas",14329,13433,12940,10931,10649,3680
2641,48315,"Marion County, Texas",9987,10771,10941,9984,10360,-373
2642,48317,"Martin County, Texas",5676,4606,4746,4956,4684,992
2643,48319,"Mason County, Texas",4248,3928,3738,3423,3683,565
2644,48321,"Matagorda County, Texas",36791,36647,37957,36928,37828,-1037
2645,48323,"Maverick County, Texas",58098,52493,47297,36378,31398,26700
2646,48325,"Medina County, Texas",50869,45073,39304,27312,23164,27705
2647,48327,"Menard County, Texas",2108,2212,2360,2252,2346,-238
2648,48329,"Midland County, Texas",171238,132103,116009,106611,82636,88602
2649,48331,"Milam County, Texas",24797,24934,24238,22946,22732,2065
2650,48333,"Mills County, Texas",4877,4887,5151,4531,4477,400
2651,48335,"Mitchell County, Texas",8256,9342,9698,8016,9088,-832
2652,48337,"Montague County, Texas",19640,19789,19117,17274,17410,2230
2653,48339,"Montgomery County, Texas",590188,427717,293768,182201,128487,461701
2654,48341,"Moore County, Texas",21169,21102,20121,17865,16575,4594
2655,48343,"Morris County, Texas",12357,13077,13048,13200,14629,-2272
2656,48345,"Motley County, Texas",1362,1123,1426,1532,1950,-588
2657,48347,"Nacogdoches County, Texas",65080,63141,59203,54753,46786,18294
2658,48349,"Navarro County, Texas",49475,47483,45124,39926,35323,14152
2659,48351,"Newton County, Texas",13788,14389,15072,13569,13254,534
2660,48353,"Nolan County, Texas",14901,14990,15802,16594,17359,-2458
2661,48355,"Nueces County, Texas",362151,334370,313645,291145,268215,93936
2662,48357,"Ochiltree County, Texas",9907,9953,9006,9128,9588,319
2663,48359,"Oldham County, Texas",2110,2020,2185,2278,2283,-173
2664,48361,"Orange County, Texas",83776,82014,84966,80509,83838,-62
2665,48363,"Palo Pinto County, Texas",28792,27927,27026,25055,24062,4730
2666,48365,"Panola County, Texas",23186,23569,22756,22035,20724,2462
2667,48367,"Parker County, Texas",138447,112158,88495,64785,44609,93838
2668,48369,"Parmer County, Texas",9639,10098,10016,9863,11038,-1399
2669,48371,"Pecos County, Texas",15725,15400,16809,14675,14618,1107
2670,48373,"Polk County, Texas",50155,45590,41133,30687,24407,25748
2671,48375,"Potter County, Texas",118323,120124,113546,97874,98637,19686
2672,48377,"Presidio County, Texas",6808,7703,7304,6637,5188,1620
2673,48379,"Rains County, Texas",12001,10942,9139,6715,4839,7162
2674,48381,"Randall County, Texas",136005,116811,104312,89673,75062,60943
2675,48383,"Reagan County, Texas",3766,3298,3326,4514,4135,-369
2676,48385,"Real County, Texas",3429,3279,3047,2412,2469,960
2677,48387,"Red River County, Texas",12115,12987,14314,14317,16101,-3986
2678,48389,"Reeves County, Texas",15546,13269,13137,15852,15801,-255
2679,48391,"Refugio County, Texas",7015,7434,7828,7976,9289,-2274
2680,48393,"Roberts County, Texas",784,877,887,1025,1187,-403
2681,48395,"Robertson County, Texas",17094,16574,16000,15511,14653,2441
2682,48397,"Rockwall County, Texas",101175,73311,43080,25604,14528,86647
2683,48399,"Runnels County, Texas",10280,10492,11495,11294,11872,-1592
2684,48401,"Rusk County, Texas",53988,52016,47372,43735,41382,12606
2685,48403,"Sabine County, Texas",10470,10653,10469,9586,8702,1768
2686,48405,"San Augustine County, Texas",8260,8996,8946,7999,8785,-525
2687,48407,"San Jacinto County, Texas",28574,25859,22246,16372,11434,17140
2688,48409,"San Patricio County, Texas",66969,66100,67138,58749,58013,8956
